2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.301627033792240318e-01,1.939924906132665938e-01,9.261576971214018072e-02,1.163954943679599563e-01,1.001251564455569454e-01,1.101376720901126455e-01,1.276595744680850963e-01,1.063829787234042562e-01,3.717146433041301767e-01,1.264080100125156425e-01,4.380475594493116187e-01,4.680851063829787329e-01,5.043804755944931717e-01,2.578222778473091559e-01,3.041301627033792254e-01,2.690863579474342959e-01,2.077596996245306693e-01,2.177722152690863555e-01,2.240300375469336802e-01,2.252816020025031341e-01,2.165206508135169017e-01,4.317897371714643495e-01,3.842302878598247706e-01,2.177722152690863555e-01,9.762202753441802383e-02,1.952440550688360477e-01,1.727158948685857398e-01,7.259073842302878055e-02,1.439299123904881073e-01,1.702127659574468044e-01,7.259073842302878055e-02,9.386733416770963456e-02,2.465581977471839881e-01,2.302878598247809772e-01,1.013767209011264131e-01,1.276595744680850963e-01,2.665832290362953882e-01,4.092615769712140139e-01,1.827284105131414260e-01,9.011264080100124529e-02,1.514392991239048858e-01,6.132665832290362662e-01,3.141426783479349116e-01,1.201501877346683317e-01,4.455569461827283972e-01,3.191489361702127825e-01,2.215269086357947448e-01,2.040050062578222800e-01,2.077596996245306693e-01,2.252816020025031341e-01,9.887359198998747767e-02,6.007509386733416584e-02,5.381727158948686196e-02,2.515644555694618312e-01,1.764705882352941291e-01,1.977471839799749553e-01,1.551939924906132751e-01,1.627033792240300258e-01,1.852315394242803614e-01,1.927409261576971122e-01,2.578222778473091559e-01,1.889862327909887230e-01,1.101376720901126455e-01,0.000000000000000000e+00
1.447256733826053004e-11,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.076289564188743591e-15,1.769174040502126845e-06,5.608897683519721566e-02,2.448427434063284863e-02,4.144704220210648077e-02,4.244473316895305132e-02,3.504614643090120054e-05,7.164672817657063952e-06,1.057597324644245336e-05,2.663854938862126479e-06,8.675095048656014662e-02,4.268096440036839301e-03,6.598633429244547569e-06,3.472988184191990639e-05,1.213668576836414182e-06,1.937872181429139394e-06,7.023052697334514250e-07,3.102116585202218039e-07,2.899611895232434947e-07,2.891318968117917621e-07,2.491384601619215627e-07,2.639235717082226506e-07,9.578565399961829232e-07,6.788596140566427461e-04,1.732770955153047380e-03,9.906437002597044249e-04,1.675653726188208389e-02,1.324663021298338539e-03,1.710395711233005100e-02,1.130868224077444945e-02,2.026671723754101589e-04,2.154570560175503302e-02,1.251491452587984339e-02,4.354452934188843445e-03,1.852581553891204016e-03,4.744520114493134058e-03,4.388971679991064516e-03,3.069078713714276738e-03,2.799295686025598130e-03,1.619991756521462628e-02,2.972590998809550040e-03,1.194941821374845238e-03,1.809247811910591377e-04,1.748305164175342828e-04,4.926911641353395052e-04,4.233721116463004384e-05,7.146975584211160105e-06,2.875499380739312499e-07,2.763212361626620489e-07,2.488971076427797925e-07,3.873219290217632538e-07,5.684914900281788203e-06,8.553473401754218362e-06,1.904163721709457689e-05,7.051092555513372820e-07,5.787841678755811605e-07,3.861323946641990123e-07,5.903512924564294381e-07,3.659336968900107194e-07,3.492405530748372304e-07,3.729520729941983704e-07,4.471505460024743412e-07,4.120181375180203875e-07,1.344823525996420783e-07,1.076289564188743591e-15
4.825922133209941678e-01,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,1.448470782015485667e-03,2.781408370665148677e+00,2.940929326424753576e+00,3.080199986342991192e+00,2.671925427842094525e+00,2.561126213564720810e+00,2.653791898507753100e+00,2.931926832588521492e+00,2.250986065050903040e+00,1.867643918385560875e+00,2.872164373782118307e+00,1.699229972958365531e+00,1.904555601060873737e+00,2.899179611369272269e+00,1.812614248680659346e+00,2.996709330298855001e+00,2.903874297820277395e+00,3.252258550855251507e+00,3.304828429248514166e+00,3.248006902314605426e+00,3.221515313223121790e+00,3.308486981745181410e+00,2.374896924091200567e+00,1.830253947216008648e+00,3.239947551092919209e+00,3.149265187375969166e+00,2.772388428813274519e+00,2.395557708954076048e+00,3.249461090229948557e+00,3.157024621789711993e+00,2.473901118370444685e+00,2.796391826762343324e+00,2.752319479718333906e+00,2.508883325694450050e+00,1.740811736843206559e+00,2.654505735534452793e+00,3.285840467800591913e+00,2.895701126077814713e+00,2.451873572756218422e+00,3.197022060818092815e+00,3.122009143643651452e+00,2.805017835349783883e+00,2.959544997419285561e+00,2.832047561417716075e+00,2.746231664803664874e+00,2.966004564985325054e+00,1.549925592682654507e+00,3.271709354624659838e+00,3.259014073560686509e+00,3.257820690397093877e+00,3.128928500690042469e+00,2.429564164695956929e+00,3.087562552514530712e+00,2.210107744981863132e+00,2.977194859636249191e+00,2.874039177872781181e+00,3.147509874978885680e+00,3.050710950798621202e+00,3.224358342618009132e+00,3.206589369298488812e+00,3.189517549012600206e+00,3.118892026805631712e+00,3.183643054320052457e+00,2.375014028346324579e+00,1.448470782015485667e-03
3.477772301667335086e-01,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.499999975000000586e-03,2.464074227337307021e-01,2.636178543221986414e-01,2.106330949316554679e-01,2.450355738551468765e-01,1.996833075469243990e-01,2.046757356401662786e-01,2.279018621909215392e-01,1.444038024795766817e-01,5.874041997814970495e-01,2.735593290234649699e-01,3.234855541604200746e-01,6.066636829839060496e-01,5.624968953492177626e-01,3.738661951175244469e-01,3.410972807644033766e-01,3.320202584760259534e-01,3.202740282970618635e-01,3.095942712509996975e-01,3.268529200434909798e-01,3.322681214691812768e-01,3.134629206944662405e-01,5.513030083899140843e-01,3.332719660384668714e-01,2.957481491876705060e-01,2.138697482529735017e-01,2.547893801549160342e-01,3.070422224378573373e-01,1.744339557826203313e-01,2.127374199311217184e-01,2.479045912241214789e-01,2.483081544575904964e-01,2.609789471225547053e-01,2.924176891551362178e-01,2.374791474837682215e-01,1.864276553086615662e-01,2.554519006834952699e-01,3.715409671097368305e-01,3.806300483552927938e-01,2.342156441721181537e-01,1.936082899744798191e-01,2.450844509454390974e-01,5.100132632986923431e-01,3.518946115625321558e-01,2.025600831307727834e-01,4.732249262304750181e-01,5.450617669978037316e-01,3.310434570290976541e-01,3.205755961133240350e-01,3.273628589062094196e-01,3.282906475321907269e-01,2.183001991624815841e-01,1.650879169387655110e-01,1.661262398540141461e-01,4.286464325699773092e-01,2.749332687587260904e-01,3.005438830908434555e-01,2.893452380068198826e-01,2.924260267135443403e-01,3.065869327581529080e-01,3.024896612496826287e-01,3.503182918972059245e-01,3.061111828490843401e-01,3.151048929333906123e-01,2.499999975000000586e-03
2.938869863800502302e-01,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.499999927897402253e-11,2.451515672140073265e-01,2.262144165536173757e-01,2.050254636710915623e-01,2.565833852605777232e-01,1.956978950992476207e-01,2.204231675044162064e-01,2.142999322490911351e-01,1.966933699825861304e-01,2.968534389668099349e-01,2.562625589229810541e-01,2.721003643213526502e-01,2.757186262552716038e-01,2.413831589455034121e-01,3.040804338565882281e-01,1.828081015879366444e-01,2.204906072901217651e-01,2.497290960670957571e-01,2.494680424402894447e-01,2.560956660357182613e-01,2.485851893754718878e-01,2.425674446220599523e-01,3.390996780109304942e-01,1.737171546974015102e-01,2.178619039843572025e-01,2.062869648661836697e-01,2.236909214418883185e-01,2.206202218760658362e-01,1.876542281133116163e-01,1.806454204659657670e-01,2.237588515988751803e-01,2.565674269652003514e-01,2.474296306323538197e-01,2.254645896199732324e-01,2.054901953997215758e-01,1.866001140161266669e-01,2.307035231231599204e-01,3.240182720540766281e-01,2.841723028582300303e-01,1.698690523456047874e-01,2.195576055291705020e-01,2.379581982461873857e-01,2.862741949782812712e-01,3.201865204197137937e-01,2.080957345523561097e-01,2.232586494102785368e-01,2.422493117637126159e-01,2.517004513462643422e-01,2.465165625052550269e-01,2.510990857456395497e-01,2.715616189824830440e-01,2.429747907827702613e-01,2.025030633117677337e-01,2.140066102641271228e-01,3.244941821084102451e-01,2.384360538956722952e-01,2.482351466047537647e-01,2.484066249623269329e-01,2.492455206452563465e-01,2.483353922522543444e-01,2.498680395191562875e-01,2.745002342326739453e-01,2.551193457071724846e-01,2.538869147520055880e-01,2.499999927897402253e-11
3.138297102309908077e-02,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,9.090037857813791777e-06,5.507304189667757699e-01,1.674911560515380593e+00,8.031011703148283054e-01,1.118481061446511049e+00,1.065363004578554262e+00,1.286709871451485743e+00,3.354922144889084801e-01,1.899870876044707502e-01,2.704628283640068798e+00,1.249342203869180823e+00,1.932813798396978200e+00,2.900867185118516378e+00,2.648781532153292595e+00,1.997063464054354309e+00,1.675374022137219754e+00,2.061591069340134919e+00,2.413578648377400437e+00,2.318506720449250214e+00,2.357465147037401731e+00,2.480968773067786071e+00,2.331974921908691378e+00,1.719869570476937337e+00,1.793982280681305719e+00,2.007120514639254782e+00,1.092609045773373921e+00,1.426891587748198242e+00,2.331121535086170038e+00,4.722022737953579519e-01,1.520702770129995995e+00,1.197965720498873399e+00,4.579016452044461505e-01,9.767447356093860167e-01,2.101075628780380455e+00,1.582858158520659808e+00,7.787369604689672320e-01,1.347264548190412636e+00,1.387159673908607171e+00,2.416420569755400649e+00,1.423451063715041043e+00,4.842204184586994531e-01,1.132578488935984229e+00,3.172717359942803572e+00,1.729098598216931570e+00,1.166618306639620073e+00,2.179298578689092825e+00,1.355694876431672746e+00,2.358337831125390416e+00,2.356576366961207647e+00,2.436214726465752101e+00,2.266129814768127915e+00,1.045955211488158954e+00,6.135146110537238462e-01,1.770244170852871834e-01,2.164970281758347159e+00,1.523291961843387998e+00,2.024372081290359837e+00,1.747531621426924753e+00,1.965122730806746265e+00,2.240363535270700091e+00,2.023932271629744761e+00,2.093016596370154581e+00,1.993519415870284694e+00,2.312053919063024487e+00,9.090037857813791777e-06
0.000000000000000000e+00,3.625867805788757833e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040833300257353586e-02,1.090905454335126291e-02,1.594304887867343395e-02,2.189609675227986371e-02,1.695486095047638378e-02,1.121468681396041618e-02,1.916080298158459247e-02,4.897282503770326867e-02,2.680708984674048945e-02,1.090301868229918113e-02,7.319019765291535397e-03,5.655264879746097276e-03,2.856688546704067022e-03,4.133479312018791679e-03,8.382991200541076160e-03,4.495110854225490768e-03,3.764572879660902597e-03,1.946633718865273428e-03,1.673278426933451964e-03,1.728288123077272899e-03,1.636410619579237776e-03,7.147893458962871829e-03,1.013257001429787585e-02,6.857272418012722720e-03,6.453907659189330771e-03,1.133826113515482882e-02,9.198395105259262947e-03,1.506484362356937980e-02,1.209091694265360985e-02,6.940785705615097265e-03,1.798745188324808730e-02,1.601139495205386454e-02,8.170684222939674640e-03,4.932923058315855265e-03,8.904796505605092061e-03,3.948199331852968175e-03,1.268808778652999632e-02,9.809593432565835713e-03,1.005688085591356987e-02,1.949973889772493515e-02,1.263354133360745056e-02,9.912707191252716557e-03,5.840869418677036885e-03,7.343999237921384343e-03,1.576006595068908320e-02,5.291722195216464961e-03,9.211970196778636669e-03,2.299778381744018493e-03,1.744561968625832696e-03,2.332990613391604066e-03,1.781365557374402914e-02,2.253545017434365610e-02,2.382733000573638085e-02,2.709540226504941057e-02,2.952146226153474530e-03,2.286027623084973311e-03,4.206013097232938480e-03,4.103046546453814440e-03,2.774395572951040591e-03,3.428459615290613185e-03,2.795274342856459305e-03,4.539248964384848956e-03,2.052126616052855901e-03,5.075266600851599530e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-02,2.200000000000000011e-01,1.125000000000000028e-01,1.174999999999999933e-01,1.150000000000000050e-01,1.199999999999999956e-01,1.174999999999999933e-01,5.500000000000000028e-02,9.050000000000000266e-01,1.325000000000000067e-01,4.525000000000000133e-01,9.375000000000000000e-01,8.449999999999999734e-01,6.099999999999999867e-01,4.050000000000000266e-01,3.875000000000000111e-01,3.975000000000000200e-01,3.775000000000000022e-01,3.900000000000000133e-01,4.224999999999999867e-01,3.599999999999999867e-01,8.974999999999999645e-01,3.750000000000000000e-01,3.850000000000000089e-01,1.600000000000000033e-01,1.524999999999999967e-01,4.600000000000000200e-01,9.500000000000000111e-02,2.200000000000000011e-01,2.250000000000000056e-01,7.749999999999999944e-02,1.325000000000000067e-01,3.499999999999999778e-01,2.025000000000000133e-01,1.675000000000000100e-01,1.950000000000000067e-01,4.074999999999999734e-01,7.950000000000000400e-01,2.500000000000000000e-01,9.500000000000000111e-02,1.700000000000000122e-01,9.024999999999999689e-01,4.600000000000000200e-01,1.925000000000000044e-01,7.075000000000000178e-01,8.275000000000000133e-01,4.074999999999999734e-01,3.775000000000000022e-01,4.074999999999999734e-01,3.699999999999999956e-01,1.074999999999999983e-01,1.024999999999999939e-01,5.500000000000000028e-02,8.449999999999999734e-01,2.750000000000000222e-01,3.449999999999999734e-01,2.675000000000000155e-01,3.074999999999999956e-01,3.300000000000000155e-01,3.024999999999999911e-01,5.775000000000000133e-01,3.099999999999999978e-01,3.699999999999999956e-01,0.000000000000000000e+00
-4.809194398236406442e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-3.613289159155374364e+01,-2.077501985720463296e+01,-2.381607877017215102e+01,-2.350438977838005883e+01,-2.321892395366518258e+01,-3.155742993802825680e+01,-3.516490572576799423e+01,-3.494262130913433140e+01,-3.449153894517240815e+01,-2.126833305042552169e+01,-2.381375864539660725e+01,-3.351169587127191107e+01,-3.215869290932701574e+01,-3.515858994730758269e+01,-3.512724304947003162e+01,-3.563034937341860342e+01,-3.608286957869108846e+01,-3.619545337129213181e+01,-3.614189783931252720e+01,-3.633736581694266476e+01,-3.630002896014869407e+01,-3.646062498505258276e+01,-2.749520134875603361e+01,-2.536340441161648585e+01,-2.662021014421765130e+01,-2.322108944432740074e+01,-2.509609555662630953e+01,-2.417422329811266479e+01,-2.387944395490382021e+01,-2.868219052525675750e+01,-2.368344941689271010e+01,-2.325869645135385255e+01,-2.386238498548189213e+01,-2.537411672723360567e+01,-2.573589003701660971e+01,-2.439143279895368011e+01,-2.597205004134704964e+01,-2.398683838976579707e+01,-2.325974345457273529e+01,-2.658628982076353964e+01,-2.646778974536843165e+01,-2.810446506962662383e+01,-2.913705711956038868e+01,-2.840095976691345570e+01,-3.111335061850149941e+01,-3.507363592462592550e+01,-3.625337406478638513e+01,-3.624927810101178949e+01,-3.628677656958331710e+01,-3.595386071064871913e+01,-3.511473740624558104e+01,-3.474009224681697106e+01,-3.488495083636068728e+01,-3.586258491369816426e+01,-3.600290550434357328e+01,-3.610520330827257851e+01,-3.599146356390102852e+01,-3.624744586799378965e+01,-3.605117311307530770e+01,-3.623834152646485762e+01,-3.599263034018732554e+01,-3.607718902569980202e+01,-3.726608758368514884e+01,-5.059644256269407236e+01
9.132905353474763954e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.308242944357964621e+00,2.042423922043341555e+00,2.644183401586412518e+00,2.616667152461320534e+00,2.717897416802240063e+00,2.852204018532085605e+00,2.331522694340390167e+00,3.349610386562672737e+00,2.669366284537827427e-01,2.271460675495516668e+00,1.837764403490653065e+00,-3.164259892677788732e-01,-7.279707386056831764e-01,1.016701921657195307e+00,5.847710503312820718e-01,1.068599847732540908e+00,1.463622887986028243e+00,1.611568508977429648e+00,1.493396980126456608e+00,1.271772564955038876e+00,1.529406274297036239e+00,1.411018856628568185e+00,-4.418827347737575018e-01,1.483198499931963621e+00,2.753923888331284431e+00,2.039744599775269673e+00,1.524925427003675615e+00,3.250911644875200679e+00,2.528166749081192322e+00,2.217691453321381179e+00,2.281812277382422316e+00,2.215563650719462707e+00,1.763602281620504364e+00,2.431391013774030441e+00,3.277528129895447950e+00,2.056140186730782027e+00,1.855125208077165855e+00,1.193038323907737119e+00,2.098639329172394596e+00,3.178149899972843251e+00,2.340646073112456538e+00,-1.151962136799881686e-01,2.282602286770158528e+00,3.386585956759043725e+00,-1.111161474072247968e+00,-3.033173468193561262e-01,1.377993309571927449e+00,1.471517566019439283e+00,1.410550684588254944e+00,1.715860126438931044e+00,2.841790948315252141e+00,3.277280077063110753e+00,2.894057297602446344e+00,1.479119092869505048e+00,1.854840207282905107e+00,1.656625741804900631e+00,1.941303419192832447e+00,1.872890181326730463e+00,1.685090634682150146e+00,1.788083362953618805e+00,1.417023718208535232e+00,1.789172211097913578e+00,1.700963865673454256e+00,0.000000000000000000e+00
