2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001251564455569454e-01,2.252816020025031341e-01,2.390488110137672095e-01,3.942428035043804568e-01,3.316645807259073764e-01,2.352941176470588203e-01,2.665832290362953882e-01,2.302878598247809772e-01,2.327909887359199126e-01,2.102628285356695770e-01,1.939924906132665938e-01,2.765957446808510745e-01,2.227784730913641986e-01,3.091364205256570963e-01,2.728410513141426574e-01,3.491864831038798411e-01,2.202753441802252909e-01,2.377972465581977557e-01,2.565707133917397020e-01,2.040050062578222800e-01,1.989987484355444369e-01,2.052565707133917339e-01,3.066332916145181331e-01,2.190237797246558094e-01,2.440550688360450526e-01,2.152690863579474478e-01,2.152690863579474478e-01,2.553191489361701927e-01,1.964956195244055015e-01,2.665832290362953882e-01,2.165206508135169017e-01,2.478097622027534419e-01,2.578222778473091559e-01,3.066332916145181331e-01,2.352941176470588203e-01,1.401752190237797180e-01,1.664580725907384151e-01,1.627033792240300258e-01,3.116395494367960040e-01,2.215269086357947448e-01,2.065081351689611877e-01,2.340425531914893664e-01,2.240300375469336802e-01,2.240300375469336802e-01,2.665832290362953882e-01,1.952440550688360477e-01,2.215269086357947448e-01,2.640801001251564251e-01,2.453066332916145065e-01,2.853566958698373068e-01,2.590738423028786097e-01,1.802252816020024906e-01,2.352941176470588203e-01,3.754693366708385383e-01,2.102628285356695770e-01,1.789737171464330368e-01,1.501877346683354320e-01,1.902377972465582046e-01,1.902377972465582046e-01,5.256570713391739424e-02
9.413373185216977195e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,1.997175054666056111e-12,2.523281024874482296e-04,1.770715348193544706e-03,1.684927650209325917e-02,3.669114926032464264e-04,1.492967305747761216e-02,5.529585141469483102e-04,2.820418280181301546e-04,1.505179429292957671e-02,6.150116058943201191e-04,7.663166115780514417e-03,1.854059957387585141e-04,8.565630707465538701e-03,1.057968723140252166e-03,9.550890311397650318e-04,1.305500073247882302e-02,5.108214268732180416e-04,1.471382242529668989e-02,8.562959595953521102e-03,5.924318614939546798e-03,1.337511090869349106e-02,6.893435125363986610e-04,7.488421048452040436e-03,7.566324051858432402e-04,1.028165778335349452e-02,1.790274727725198363e-03,1.154444407275146463e-03,7.038326006142842442e-03,1.209527810179443453e-03,1.829399950074583545e-02,4.090845861725024742e-03,3.060407530771218441e-03,1.068754432678881323e-02,1.762346104045393533e-03,8.281142154793386459e-03,6.224127481589850986e-04,6.837452424093530415e-04,1.144552757236369858e-02,1.086649327429657115e-04,3.206384699149348282e-03,6.084942572022265794e-03,2.712774750984378244e-03,1.312624667723552400e-02,1.073368318020141883e-02,1.909863492790453074e-02,6.621047593222881972e-03,1.085123126640888044e-02,9.649045651153128136e-03,8.917174373907621595e-04,6.249644024128354208e-03,8.526469696239774229e-03,4.945491823855580971e-04,6.809867450544421913e-03,1.403730506909007560e-02,1.441957255743613140e-03,1.184387300814505536e-02,1.050263976103765068e-02,7.236068738814088698e-04,7.346611291185845688e-03,7.644858815090873304e-03,1.552810452370316655e-06
1.085857146503133475e+00,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,8.516051843356401418e-01,1.450441647714876492e+00,3.203511904533608678e+00,1.311192141415875367e+00,2.510154826786566762e+00,1.139729986978400778e+00,3.168290843791599531e+00,3.089518386524667815e+00,1.345253811191115645e+00,3.219414442572715362e+00,7.467753801070895481e-01,3.000782950530705318e+00,7.156850868993269721e-01,3.092819935746901727e+00,3.189880711217918829e+00,1.312450902182686230e+00,3.015243930024583907e+00,1.565186831964350933e+00,3.060422768110195424e+00,3.171019570329372428e+00,1.968518473312703021e+00,3.173077518262199526e+00,1.536884787742137659e+00,3.170424304513740132e+00,6.713468987825176315e-01,3.024584862418005837e+00,3.263763067667178941e+00,1.346027648902109464e+00,3.208132612339398282e+00,1.461758462523483626e+00,3.236956461215340752e+00,3.305055846997863700e+00,1.852576830069484704e+00,2.806687898999520758e+00,1.432480888634077187e+00,2.929137981431055415e+00,3.018160898172305373e+00,7.346697556573421606e-01,1.830951286022288071e+00,1.377723255990073725e-01,9.579750158708242314e-01,2.599399914655574406e+00,2.128053894548700420e+00,1.860201388911169929e+00,2.441225578558818388e+00,3.217443914821751516e+00,2.344789975170209928e+00,1.353947243351417473e+00,3.147876980994191776e+00,1.760405351563740339e+00,1.405508083343311565e+00,2.949242441262642345e+00,1.852975807897592198e+00,1.781697667403670415e+00,2.823079502770371008e+00,1.971979817115741884e+00,8.770206500118664650e-01,3.050588923725845447e+00,1.406452628214173162e+00,3.588289911141243627e-01,4.162284548728688999e-02
3.321209649925971341e-01,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,2.499999975000047423e-03,3.506149246682104814e-01,3.092693012389667873e-01,2.909586130213298039e-01,3.925419637501778025e-01,2.989583061021560684e-01,3.258697520712838802e-01,3.068403720098467069e-01,2.992742988919468439e-01,3.290567263723450098e-01,2.886610689944247299e-01,3.104473818646916183e-01,2.737490321110414015e-01,3.142376350700921694e-01,3.483946563056827261e-01,2.792089681374790855e-01,3.812637857114974937e-01,3.084739081204005418e-01,3.461954277767049226e-01,3.310754915659815389e-01,3.047347675874677031e-01,3.078624687802670734e-01,3.331588189731658489e-01,4.067747120409453965e-01,2.779607065786270925e-01,3.532970113307149496e-01,3.447081938515543786e-01,2.952949720125131461e-01,3.141644451176007768e-01,2.676082698976008922e-01,3.554754799293620704e-01,3.466274497946379429e-01,3.091526706076668796e-01,3.906680443450115114e-01,3.148296130232288159e-01,3.869792189407966765e-01,2.913962149116517408e-01,2.666010308329291312e-01,2.124926988014830820e-01,3.844094279666086522e-01,3.249467499862905839e-01,3.040301297084129772e-01,3.070058371894379690e-01,3.230726173563496784e-01,2.963335221815399101e-01,3.329443076421886305e-01,3.636400518950931859e-01,2.784316179001962710e-01,3.482248176745021406e-01,3.462062762344081945e-01,2.893439325084257718e-01,3.600306466551940754e-01,3.321560385471845622e-01,2.912882068583328432e-01,4.080411437572819544e-01,3.342973437433619521e-01,2.623975336222369448e-01,2.485230569926021038e-01,3.305518630296827021e-01,2.547892419596942681e-01,2.697020310460536141e-01
2.959963664903302316e-01,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,5.045260820154805963e-09,2.380882930942573306e-01,2.153788196496119189e-01,1.999946147127230622e-01,2.738448745958592112e-01,2.109482679400556671e-01,2.195676424726719367e-01,1.811750476720908609e-01,1.963228432664946566e-01,2.175791767208727634e-01,1.936246122009903370e-01,2.387713163115470494e-01,1.923216189120265651e-01,2.281015535790605619e-01,2.398662619525273598e-01,2.011057377828340820e-01,2.245172794953360917e-01,2.303607756313564292e-01,2.289004848559391403e-01,2.173688095352609151e-01,2.078940238100090432e-01,2.368640588116391332e-01,2.221212152723958111e-01,2.717588006945912960e-01,2.255556604261542142e-01,2.515378534356096374e-01,2.298613702929812319e-01,1.932552254368969935e-01,2.108722399276113380e-01,2.068291545460174685e-01,2.480601521546410559e-01,2.709646919555597777e-01,2.334088410348941212e-01,2.798103803688072877e-01,2.157963756281714718e-01,2.807845369345601805e-01,2.495147013651937140e-01,1.762318544605085968e-01,1.952936511457825097e-01,2.135212373010405840e-01,2.190180100575994659e-01,2.214353196503661692e-01,2.276311587281385773e-01,2.183790153763174868e-01,1.952922341243573112e-01,2.011529441047216205e-01,2.300227266223965616e-01,2.041130561766416607e-01,2.325174228695486012e-01,2.188279404684123075e-01,2.063624664815278953e-01,2.625991162449128336e-01,2.292513330925430581e-01,2.063347684600404242e-01,2.316662147321374710e-01,2.187820731851621847e-01,1.892074691148799837e-01,1.993220733719710536e-01,2.412257091232996031e-01,1.523910843105476531e-01,2.182013164237877334e-01
2.484960005814135925e-02,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,8.214517656067031603e-03,2.497550351711602890e+00,1.811612632706817383e+00,1.934106797890324358e+00,2.577576743143879856e+00,1.264294007527963393e+00,1.773627923678901430e+00,1.856581606933073170e+00,1.741889547304313002e+00,1.825428740887522272e+00,1.874943764489128029e+00,1.330233985685137732e+00,2.023458232438799076e+00,1.807877751474386008e+00,2.157086998775952669e+00,1.783244977954141497e+00,2.000310160681868510e+00,2.096932073383884099e+00,2.498012946271854329e+00,2.422936075980180792e+00,2.123651570063528560e+00,1.781448776878299389e+00,2.243184132232812544e+00,1.501617718003855906e+00,1.951765989676524482e+00,1.561815438451141791e+00,1.205125795614409023e+00,2.139481235195940023e+00,1.802344963821300716e+00,1.481445705865778173e+00,2.024180061306044554e+00,1.818649301020909714e+00,2.115088681237068613e+00,1.186208931097421315e+00,1.849898043902688194e+00,1.405123269662656993e+00,3.454125741711777109e-01,1.834746114671394146e+00,3.532898435765466916e-01,2.464454003657216230e+00,2.306662781648856964e+00,1.488809593811024401e+00,1.692868234581928810e+00,2.104057411860547511e+00,1.856089956103108340e+00,2.023375493487065580e+00,2.189221748223194819e+00,1.692550648686115267e+00,2.457165763141772707e+00,2.572402651852581990e+00,1.623431167980778467e+00,1.887059124106611474e+00,1.991534536735866778e+00,1.911868132551021837e+00,1.947563459223663251e+00,1.961939875686609769e+00,1.918192926510600582e+00,1.069871859600986852e+00,2.300782677481034266e+00,1.621903690814228804e+00,1.852037626035736739e+00
0.000000000000000000e+00,1.381534470917693547e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.757055566044872508e-01,2.896833362883675066e-03,4.300658089898334174e-03,3.851457244092862213e-03,5.811726908068207131e-03,3.816024854169304190e-03,4.818231978585467076e-03,4.232456231388403121e-03,3.579370911397963297e-03,4.131743872167257040e-03,4.802656779484726531e-03,5.671456707683902865e-03,5.988907004272313317e-03,5.864404044612555114e-03,4.531986675780762079e-03,6.228488233779807051e-03,7.097764667752282618e-03,3.237775531011806169e-03,2.355235887163166508e-03,2.938085382626793533e-03,3.837562361972140720e-03,5.388705167904384551e-03,5.426801521863713028e-03,5.570536498775422070e-03,5.507167213705145038e-03,5.252535580558477177e-03,9.643077721661048526e-03,5.265621176047833273e-03,5.794435084201538660e-03,4.260642058855782476e-03,2.793542225464495585e-03,3.604514606459806054e-03,7.813710588944108512e-03,1.044620952754935113e-02,6.224384447636243517e-03,1.975802193903855933e-02,2.562240544767974137e-02,1.672951428072763647e-02,2.124778586539408792e-02,1.630248558798468375e-03,6.522749245849643156e-03,5.010816459814232231e-03,2.313071875610008855e-03,3.268627824938826962e-03,4.008386365466967520e-03,3.885669348547046275e-03,2.573607833210207318e-03,5.104358779757752103e-03,4.823659697326608889e-03,3.479905874521879543e-03,9.003136786449582665e-03,8.399801146165548557e-03,2.633887307513247625e-03,6.810693911756870132e-03,7.150270576278641363e-03,2.919537209641181411e-03,8.888634259411672123e-03,7.554511270783426796e-03,3.293815336293316395e-03,5.531649029031996019e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.550000000000000155e-01,4.025000000000000244e-01,3.125000000000000000e-01,6.600000000000000311e-01,3.024999999999999911e-01,3.624999999999999889e-01,4.050000000000000266e-01,3.225000000000000089e-01,3.975000000000000200e-01,4.174999999999999822e-01,3.850000000000000089e-01,3.425000000000000266e-01,3.074999999999999956e-01,4.274999999999999911e-01,3.150000000000000022e-01,4.274999999999999911e-01,3.200000000000000067e-01,4.575000000000000178e-01,4.299999999999999933e-01,4.525000000000000133e-01,4.149999999999999800e-01,4.675000000000000266e-01,6.274999999999999467e-01,3.024999999999999911e-01,4.124999999999999778e-01,4.199999999999999845e-01,3.325000000000000178e-01,4.199999999999999845e-01,2.800000000000000266e-01,4.199999999999999845e-01,4.274999999999999911e-01,3.325000000000000178e-01,4.550000000000000155e-01,3.250000000000000111e-01,5.300000000000000266e-01,1.325000000000000067e-01,3.250000000000000111e-01,1.325000000000000067e-01,5.100000000000000089e-01,4.475000000000000089e-01,4.174999999999999822e-01,3.599999999999999867e-01,3.775000000000000022e-01,3.425000000000000266e-01,4.074999999999999734e-01,4.650000000000000244e-01,3.175000000000000044e-01,5.050000000000000044e-01,4.799999999999999822e-01,3.200000000000000067e-01,4.050000000000000266e-01,4.050000000000000266e-01,3.425000000000000266e-01,4.050000000000000266e-01,4.650000000000000244e-01,3.225000000000000089e-01,1.799999999999999933e-01,4.199999999999999845e-01,3.099999999999999978e-01,3.074999999999999956e-01
-4.862441329109373100e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-2.718420900095705051e+01,-2.517127845386486484e+01,-2.199493768822329187e+01,-2.692832208564173868e+01,-2.283393830582843265e+01,-2.717860964995776740e+01,-2.898105158414150750e+01,-2.253488823245108463e+01,-2.699575752372712145e+01,-2.306366255436888935e+01,-2.855387138430811689e+01,-2.281930625505798460e+01,-2.630777740669594422e+01,-2.622560169219002546e+01,-2.239752587550146856e+01,-2.813625192993460900e+01,-2.234268919381511509e+01,-2.276863336364441537e+01,-2.327241519965061656e+01,-2.201472954257698333e+01,-2.650767263223045234e+01,-2.297987135737932363e+01,-2.734817201423062372e+01,-2.240545892397015493e+01,-2.549912480791463310e+01,-2.690476290228281187e+01,-2.304543135341896587e+01,-2.604738720522201589e+01,-2.209019136197069955e+01,-2.379908224126886651e+01,-2.426447242439998320e+01,-2.224449126802497290e+01,-2.647807791527979404e+01,-2.318040784152208644e+01,-2.739181107921273650e+01,-2.952851977002168837e+01,-2.262843904481542268e+01,-3.152956879645498844e+01,-2.402768324022543567e+01,-2.296046957708943026e+01,-2.543352012225955150e+01,-2.238394089213969451e+01,-2.240694976892736179e+01,-2.252378143017094558e+01,-2.447648400948312286e+01,-2.302588593053613408e+01,-2.277279635246237888e+01,-2.626578138810392105e+01,-2.295967372490074965e+01,-2.356013102755326116e+01,-2.787905861518907358e+01,-2.294307600001837955e+01,-2.230667944267445435e+01,-2.667331638081084577e+01,-2.263258773388743350e+01,-2.277283890401309918e+01,-2.749106525399760415e+01,-2.287140087399200894e+01,-2.462475850732359106e+01,-3.462329062002366697e+01
7.726662802125777718e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.278815498896009872e-01,1.006585148027461019e+00,9.656719249361692681e-01,8.859314458989823171e-01,7.783367210642727629e-01,3.943077693492525460e-01,2.466578212784076851e-01,5.938799691198533015e-01,5.347895231232364655e-01,9.338350186859371016e-01,1.400763689584210159e+00,1.839712463342287441e+00,1.023092344899717565e+00,8.139867537080730520e-01,1.254217071071535017e+00,4.789571568967310178e-02,1.141345690439983462e+00,4.442283501466373075e-01,5.831355270282162495e-01,1.136928054241789665e+00,1.333430247309640215e+00,6.728416249158272189e-01,2.769626189294288054e-01,1.814397681293077991e+00,7.376336588445490117e-01,5.797456949978695429e-01,1.106523709542940770e+00,8.807490845822174563e-01,1.546960897500621934e+00,6.974899642013224765e-01,1.352970038839892641e+00,1.291704005494087149e+00,8.787287541468105090e-01,4.726069474132224557e-01,8.864107339797587803e-01,1.600004257247683803e+00,1.624296669504376123e+00,2.631761068650079416e+00,-6.940666171589283673e-01,8.283074469885116642e-01,1.101348480920858464e+00,1.219126335267658234e+00,8.057581537921060244e-01,5.695305753278617766e-01,-1.654306903440800891e-01,-2.797371648003391109e-01,1.530478705639063186e+00,3.248257568781325877e-01,6.325773822572070548e-01,9.646352719647005580e-01,1.032084766977220180e+00,8.029446363392731545e-01,1.195809525049944089e+00,-2.353023456341933328e-01,5.308774016479409497e-01,1.848450405890118331e+00,1.990668009964865259e+00,9.858209783967951667e-01,1.360246489994970887e+00,1.880289916267969597e+00
