2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.255319148936170109e-02,1.777221526908635829e-01,1.789737171464330368e-01,1.739674593241551936e-01,1.952440550688360477e-01,1.752190237797246475e-01,1.714643304130162582e-01,1.376720901126408103e-01,1.902377972465582046e-01,2.290362953692115233e-01,1.076345431789737239e-01,9.511889862327910228e-02,1.201501877346683317e-01,8.510638297872340219e-02,1.239048811013767210e-01,1.501877346683354320e-01,2.715894868585732036e-01,2.615769712140175174e-01,2.065081351689611877e-01,1.852315394242803614e-01,2.077596996245306693e-01,2.302878598247809772e-01,4.943679599499374300e-01,3.979974968710888739e-01,2.102628285356695770e-01,1.952440550688360477e-01,2.478097622027534419e-01,3.942428035043804568e-01,1.777221526908635829e-01,1.551939924906132751e-01,1.201501877346683317e-01,1.439299123904881073e-01,1.401752190237797180e-01,1.814768460575719722e-01,2.503128911138923773e-01,1.864831038798498153e-01,2.202753441802252909e-01,1.702127659574468044e-01,1.902377972465582046e-01,1.652065081351689613e-01,2.052565707133917339e-01,2.090112640801001231e-01,1.952440550688360477e-01,2.252816020025031341e-01,2.140175219023779662e-01,1.689612015018773505e-01,1.889862327909887230e-01,1.814768460575719722e-01,1.914893617021276584e-01,1.752190237797246475e-01,1.677096370463078967e-01,1.814768460575719722e-01,2.503128911138923721e-03
1.621055449205921960e-11,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,6.757366385477361873e-16,3.195752609565674030e-09,7.755590738319421190e-07,1.023284740998204288e-02,7.600916903332019498e-06,3.284839654865308253e-07,4.354291140626350559e-03,5.896683810084832198e-06,8.296692094342024307e-06,4.379280530661118498e-03,3.560378506941393515e-05,7.801761319507153746e-05,3.566628991787521756e-04,1.068373605340799080e-02,4.627966242024477784e-05,3.315615489776827714e-06,1.068337082796565543e-02,1.541160766753743556e-05,5.034571063388355926e-07,6.111157248202873926e-03,9.655905891058774387e-06,2.638802396865430451e-07,4.197927257957197872e-03,6.265720164032208132e-05,8.296806349350449898e-07,9.231604677378616922e-07,1.350751432371237199e-03,9.604028320582276388e-07,1.419365507303675331e-06,6.092603056810519217e-03,1.509905853712663955e-04,6.694861683772642324e-04,1.082836525358278103e-02,3.663625852139585238e-05,5.586437649523396570e-07,1.297918680604429270e-03,7.200645182449225545e-06,3.138168654311389200e-07,6.443837327310286299e-04,7.250685260771539548e-03,2.842038005869901745e-06,1.193714973756452409e-06,5.378339945928707870e-07,2.218271036694989656e-07,2.626309970082977267e-07,2.448626734287550997e-07,1.601754359128482182e-06,4.459011759514875844e-07,7.512502397477198435e-07,3.873536456047195568e-07,9.930440180625274103e-07,5.957328698642524714e-07,1.892535787146457074e-07,5.401953731317162736e-12
4.660216406174036985e-01,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,9.456799903033583565e-04,7.406464388701393675e-01,3.149413287964280883e+00,5.886845179431783315e-01,1.681384986186356567e+00,3.240592759361471398e+00,5.396606952023454973e-01,2.888669545583725906e+00,2.905467281035630567e+00,9.337038526807597827e-02,2.478875359630141162e+00,3.099598773571981880e+00,2.912185921351866380e+00,8.464201891332087113e-01,2.522820636115130188e+00,2.893191145577219014e+00,4.877330624444693452e-01,2.568399993644334245e+00,3.071280031629514795e+00,9.349671498680073300e-02,2.194350630067166019e+00,3.280450051231276198e+00,1.367855965930563356e-01,2.647344321606305506e+00,2.604601691585626266e+00,1.707418210290364335e+00,5.136573722533641639e-01,3.221418604799762164e+00,3.151487221017692075e+00,4.365705117604323227e-01,3.144713832714230772e+00,3.161734490351925775e+00,8.531849892301767158e-01,2.862328829583025591e+00,3.023809227431616620e+00,2.760876765634729946e-01,2.127972335721233677e+00,3.212316672089337466e+00,3.959258789441857246e-02,8.541038513540062660e-02,3.033383043448008909e+00,2.778711288166582527e+00,3.051320593078565846e+00,3.287667312378888429e+00,3.217179761133482696e+00,3.270691770977969259e+00,2.813751088339902395e+00,3.174211340870779274e+00,3.159475263132663247e+00,3.058459246505540463e+00,2.858634020718431756e+00,2.978560759063467067e+00,2.792825306391445661e+00,5.222000807446949278e-01
3.477118781005358317e-01,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,2.499999975000015331e-03,4.504808694763040022e-01,2.939647827134154179e-01,2.106302492938467164e-01,2.409793221062463964e-01,3.170914438921584311e-01,2.462792641790949311e-01,2.875519755260111943e-01,2.101370305371041136e-01,2.572005523539100946e-01,2.958274912913987365e-01,1.980543282657238335e-01,1.656923518113076477e-01,2.314241036871966251e-01,1.818335694877888653e-01,2.705980382563036857e-01,2.212138653159995694e-01,3.173536404045896875e-01,3.260753281739095510e-01,2.560812589240841763e-01,3.101686244976316065e-01,3.164369467542775261e-01,2.634506134664235666e-01,4.134223981787336633e-01,5.271076204186027070e-01,2.809394048243465392e-01,2.655468353660463410e-01,3.199431637619464253e-01,3.999917851545283787e-01,2.524594426976309314e-01,2.502541327680745109e-01,1.981004294389631659e-01,2.426332384264076880e-01,2.598691953493898477e-01,3.065742154314519130e-01,2.428898940926229877e-01,2.471584005423869967e-01,3.253688318484206365e-01,2.928719971680873169e-01,2.257779290835325581e-01,2.579204740449829725e-01,2.889064837228785265e-01,3.090925868391928288e-01,3.190332673331637836e-01,3.447742641750919379e-01,3.204636743213113981e-01,2.784159166540363661e-01,3.083661396690621226e-01,2.813023303475012948e-01,3.005054273258972453e-01,2.897203120139783539e-01,2.761351830059632362e-01,3.051936848182401074e-01,3.654845676092035589e-01
2.938975562077270620e-01,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.780760696250243083e-09,2.970073893966792555e-01,2.490331385836245526e-01,1.671086000957932582e-01,2.104111154370774117e-01,2.558024486049700896e-01,1.794771389671032114e-01,2.287475115440805451e-01,1.902015510115082075e-01,2.033251893629727525e-01,2.344237387609561796e-01,2.409134845668957359e-01,1.780345785936363612e-01,1.846137604404885502e-01,2.125787504836756103e-01,2.544903648372065508e-01,1.703734325537145100e-01,2.154807708999189608e-01,2.264048576015059988e-01,1.986350451671754225e-01,2.320947983407410098e-01,2.505848102430149327e-01,2.036547443922430145e-01,3.148388112682191098e-01,3.312509795288472447e-01,2.135208865018710933e-01,1.632955192488246277e-01,2.263740246902948006e-01,2.159863790149893215e-01,1.945656515853556034e-01,2.718794860407182656e-01,1.857992555459291872e-01,1.589723464077950899e-01,2.046571108848209697e-01,2.492189804987638702e-01,1.592401071335206586e-01,1.941971496879693893e-01,2.627148943092667555e-01,2.179267265799683106e-01,1.988375114432625324e-01,2.005980753214084977e-01,2.272044241134895670e-01,2.402766609295153011e-01,2.485481372807450129e-01,2.756949067189387592e-01,2.499743221907324842e-01,2.421503999943233065e-01,2.482647800180869113e-01,2.359036014358867339e-01,2.374345605887601962e-01,2.445720532883801646e-01,2.457455302345345760e-01,2.546804774262316218e-01,2.397212715298771002e-01
3.461596565742044995e-02,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,5.883381299715179880e-06,1.748286108368339420e+00,1.518278664077316265e+00,1.154903878565055164e+00,1.157143017269911089e+00,2.278382475159048681e+00,1.146030254577137475e+00,1.237221836801173147e+00,3.484311326433094935e-01,1.390558705008053897e+00,1.833907975122527789e+00,1.057070291400608708e+00,1.050413368279611515e+00,1.124155516763424512e+00,5.047818746998956607e-01,7.460753206289620909e-01,7.748289652590079069e-01,2.031756186449459545e+00,2.449804693347385154e+00,1.073587151431911302e+00,2.072437856605057416e+00,2.342758391934158357e+00,1.321330993258208020e+00,2.174690067135183646e+00,2.743353199010337473e+00,1.934032104812311248e+00,1.365561152855176541e+00,2.327930041992776644e+00,2.622091129678584487e+00,1.435688810545924454e+00,1.149350826083526567e+00,9.795118551489080394e-01,1.369644888549166328e+00,1.687809682601094652e+00,1.829312056343858073e+00,1.386266932841389909e+00,1.684222298250439787e+00,2.300944904492034482e+00,2.180717835089923895e+00,1.273956898946652094e+00,1.352362209072564880e+00,9.764825087071935528e-01,1.703435254329029647e+00,2.347543478323089960e+00,2.349732660243590399e+00,2.338534483862929392e+00,7.946534581236032180e-01,1.857814467626275778e+00,1.446533326033703659e+00,1.807690332271340461e+00,1.039889704666332904e+00,1.448144602789460667e+00,2.086833729587433073e+00,1.377190700387686227e-02
0.000000000000000000e+00,3.569522574330969821e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.394181515060506419e-03,4.877795765537367746e-03,3.839393108020249835e-03,2.596892192840547300e-03,5.818720524265072643e-03,5.469037750956693041e-03,2.116032922594887969e-03,2.258498616531606773e-02,2.684872555852318640e-02,2.693667903708583077e-03,2.074656649785590681e-02,1.537999606674660645e-02,1.462076725211525728e-02,2.642961982899028756e-02,1.627745607975906311e-02,1.998616352564016804e-02,6.487182219682550120e-03,2.917134469627870492e-03,5.394261213367335106e-03,3.099986686834697944e-03,4.149706228682787518e-03,4.470528787233717105e-03,3.130143684855664528e-03,3.743810544780124851e-03,4.596132800598412387e-03,3.145261840947646045e-03,7.151593458888697366e-03,3.934543180822287246e-03,6.240538299799334998e-03,1.244592638953263310e-02,2.147958938389912809e-02,1.645138392711203643e-02,3.876809205925092674e-03,3.705320042602375848e-03,6.216928819426206614e-03,3.493718226741835634e-03,3.493175368150833876e-03,2.008242821841958996e-03,3.643640369674316405e-03,5.949823850501268288e-03,6.367055560620202975e-03,9.107222658729872619e-03,4.122293917158335354e-03,2.143092984659363247e-03,1.824643200286010791e-03,1.496626930552361935e-02,1.451885952519884823e-02,2.844793415347969534e-03,2.100535935602066903e-03,1.087571817432951560e-02,1.271298892562656817e-02,3.730852924307331842e-03,2.274465684847815430e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.349999999999999867e-01,2.124999999999999944e-01,1.875000000000000000e-01,3.850000000000000089e-01,2.500000000000000000e-01,2.325000000000000122e-01,1.375000000000000111e-01,2.225000000000000033e-01,3.200000000000000067e-01,1.150000000000000050e-01,1.250000000000000000e-01,2.374999999999999889e-01,8.999999999999999667e-02,1.074999999999999983e-01,1.650000000000000078e-01,3.649999999999999911e-01,4.324999999999999956e-01,2.424999999999999933e-01,3.175000000000000044e-01,3.724999999999999978e-01,2.550000000000000044e-01,8.900000000000000133e-01,9.449999999999999512e-01,3.300000000000000155e-01,2.824999999999999734e-01,4.299999999999999933e-01,5.899999999999999689e-01,2.399999999999999911e-01,1.300000000000000044e-01,1.474999999999999922e-01,2.650000000000000133e-01,2.200000000000000011e-01,3.375000000000000222e-01,2.700000000000000178e-01,2.924999999999999822e-01,4.224999999999999867e-01,3.549999999999999822e-01,1.724999999999999867e-01,2.124999999999999944e-01,1.925000000000000044e-01,2.525000000000000022e-01,3.649999999999999911e-01,4.124999999999999778e-01,3.699999999999999956e-01,1.400000000000000133e-01,3.049999999999999933e-01,2.049999999999999878e-01,2.874999999999999778e-01,1.625000000000000056e-01,2.349999999999999867e-01,3.400000000000000244e-01,0.000000000000000000e+00
-4.800195961734821992e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-4.229985714102092231e+01,-3.563932546476927854e+01,-2.352237345582677008e+01,-3.303476138353796898e+01,-3.609456531111056421e+01,-2.492609099698361774e+01,-3.297005868484809099e+01,-3.530322379564147184e+01,-2.428497421474740747e+01,-3.004961599485722701e+01,-3.272751672715475735e+01,-2.998432530866241308e+01,-2.343612716950317676e+01,-3.310888172219301850e+01,-3.501750115271630648e+01,-2.405828924107341393e+01,-3.143756822675582896e+01,-3.562233210051319077e+01,-2.426612164419568174e+01,-3.215305839280614464e+01,-3.631445452515714578e+01,-2.430950546453935246e+01,-2.999886142079860107e+01,-3.565123782129396091e+01,-3.497497525220831704e+01,-2.669639316609031710e+01,-3.510719064485586927e+01,-3.466041296720131726e+01,-2.350986755748898105e+01,-3.031434186698506394e+01,-2.847785285389933208e+01,-2.318099245972582167e+01,-3.054646714178742428e+01,-3.586547102410471410e+01,-2.633980866702248136e+01,-3.276662940190235673e+01,-3.607902357298272022e+01,-2.579592075022734576e+01,-2.349551812366171077e+01,-3.451253003010499754e+01,-3.584539295232230671e+01,-3.622080483441862242e+01,-3.656154558978775526e+01,-3.644214417019212959e+01,-3.645105947951418557e+01,-3.604769246957143736e+01,-3.610143470802051979e+01,-3.577421853016470266e+01,-3.616949476112416306e+01,-3.615914232791233474e+01,-3.608371574833881112e+01,-3.699735938014934788e+01,-4.871434423075688613e+01
9.347753708395893923e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.853071392502394499e-01,1.853243574644703795e+00,2.700348600744478578e+00,2.422024172635917516e+00,1.668776726727198234e+00,1.412559616551468444e+00,1.544950582891426283e+00,2.634871863495606981e+00,1.609683450683786488e+00,1.562283362087712790e+00,3.505888654516521541e+00,3.687129496706451626e+00,2.374812526047962891e+00,3.186477850458468541e+00,2.119005354588836987e+00,2.144497677013966097e+00,7.078075626254063391e-01,1.197949482058223492e+00,1.536931704499686191e+00,1.205899124505994235e+00,1.551773566840223273e+00,1.700942733372847737e+00,1.379250548017308731e+00,1.004573667336627674e+00,1.630405336287506390e+00,6.738265572736039655e-01,1.173635315090494347e+00,1.715794937739809067e-01,1.928788715747701943e+00,2.938541712278492923e+00,2.898384169600365823e+00,1.455200159273009497e+00,1.786504836809211128e+00,1.584189196868289295e+00,1.791640742962256061e+00,2.184797877466411187e+00,1.614597103720304183e+00,1.560189425371243610e+00,2.571477650204074816e+00,1.838490090023682022e+00,1.580270393968328246e+00,1.480438932319358525e+00,1.485530418277624110e+00,1.510614485576782684e+00,1.489052184864507300e+00,1.925337813179798463e+00,1.632984319125235784e+00,1.927366074195016266e+00,1.621765492373673290e+00,1.846699060778775214e+00,2.068690272993618962e+00,1.741288447200842748e+00,2.594655062533984258e-01
