2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.505632040050062265e-02,2.127659574468085124e-01,2.127659574468085124e-01,2.002503128911138908e-01,1.664580725907384151e-01,1.551939924906132751e-01,1.076345431789737239e-01,1.351689612015018749e-01,1.151439299123904886e-01,1.088861076345431778e-01,1.301627033792240318e-01,1.226533166458072532e-01,1.051314142678347885e-01,1.126408010012515670e-01,1.126408010012515670e-01,1.063829787234042562e-01,1.076345431789737239e-01,1.051314142678347885e-01,1.063829787234042562e-01,9.261576971214018072e-02,1.126408010012515670e-01,1.414267834793491996e-01,1.989987484355444369e-01,2.615769712140175174e-01,3.016270337922403177e-01,1.789737171464330368e-01,1.589486858573216643e-01,1.489361702127659504e-01,1.877346683354192691e-01,1.864831038798498153e-01,1.551939924906132751e-01,1.201501877346683317e-01,1.389236545682102641e-01,1.426783479349186534e-01,1.289111389236545779e-01,1.226533166458072532e-01,1.314142678347934856e-01,9.511889862327910228e-02,1.076345431789737239e-01,7.884856070087609137e-02,9.011264080100124529e-02,9.136420525657071301e-02,2.152690863579474478e-01,1.652065081351689613e-01,4.380475594493116187e-02,1.564455569461827289e-01,1.852315394242803614e-01,2.190237797246558094e-01,2.966207759699624469e-01,2.127659574468085124e-01,2.002503128911138908e-01,1.902377972465582046e-01,2.165206508135169017e-01,2.140175219023779662e-01,2.077596996245306693e-01,2.377972465581977557e-01,1.301627033792240318e-01,0.000000000000000000e+00
2.940282054029082857e-10,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,9.669658450533533956e-16,8.823180310497392369e-07,5.817124094993613813e-06,5.673902103258642050e-06,5.794040478326806918e-06,1.576257386799842551e-05,6.347479528940473724e-04,8.250043004132373570e-03,5.279352754485083093e-03,1.417520086015225216e-02,2.608389417818159431e-02,1.079807171926351270e-02,3.153446760589633663e-02,1.210559192847913274e-02,6.161896757631759453e-03,5.914980734043200593e-03,1.377057687021379347e-03,2.664143482214504765e-03,9.729595813388148889e-04,1.599699345450151990e-03,3.654477617924054532e-03,2.959948076915044218e-03,2.400725509438463370e-02,6.628395128878547538e-02,6.689976719178898634e-02,1.189973237223674284e-02,7.131282693043550572e-03,1.954611274794082650e-03,2.234059965640112621e-03,2.196745064717492771e-02,2.279440742173799439e-02,2.530991100962462145e-02,2.858415212464487237e-02,2.385997823952227051e-02,3.341244848415046709e-02,3.618786688857455330e-02,2.570502826890343900e-02,1.986310556826417772e-02,2.281119411770742705e-02,1.563877127151698521e-02,1.057049715149279041e-02,1.655653818907458150e-02,1.683614448621746293e-02,3.816611660748172458e-04,2.447112074667494368e-06,1.316536055910835325e-06,1.653197245888854818e-04,1.238603830689716408e-05,5.540920945198558704e-04,6.340702664851703620e-05,6.009999020670916476e-06,5.738602874047198838e-06,5.551123609894852697e-06,5.557151060524138749e-06,5.503774633368262318e-06,5.798646545866742154e-06,9.667925530117473597e-06,2.844523908367905318e-06,9.669658450533533956e-16
5.768095284937309331e-02,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,1.313291711458500254e-03,2.941681085602879664e-01,3.251600400437054006e+00,3.245245834440468435e+00,3.217164757807207565e+00,2.807888308867486860e+00,1.024053356475741694e+00,3.191640127193665410e+00,3.063196324721157104e+00,2.958511096050379319e+00,2.873732545305673014e+00,2.869018308713404686e+00,3.065027415594891114e+00,2.675170310171619104e+00,2.970663236258566542e+00,3.136421262075092642e+00,3.188389588808963726e+00,3.072223008610104333e+00,3.038029104766839517e+00,2.680277648813407243e+00,3.066459548494950837e+00,2.311508352614123574e+00,2.443605410532452282e+00,3.201268960625712534e+00,3.267425949739195534e+00,3.089019697339607795e+00,3.087546879426383839e+00,3.155652432411778285e+00,2.693719784832802944e+00,2.768771350549567245e+00,3.273311256570540007e+00,3.275482010095149388e+00,3.308883033992578770e+00,3.293535297141434004e+00,3.290869069569484662e+00,3.294372512586842383e+00,3.299588041688836793e+00,3.301809616891759003e+00,3.239891471210692764e+00,3.291364412539396600e+00,3.243419659116824505e+00,3.212300511915444190e+00,3.052673888844013916e+00,2.324056563954131516e+00,2.754034758939279737e+00,5.322277723132636806e-01,2.036231120750691570e+00,2.552967493030552593e+00,3.192788070775627318e+00,2.313858264659835129e+00,3.260044235985460670e+00,3.198040382936143899e+00,3.258018089501788950e+00,3.285435502959073606e+00,3.284731520396769078e+00,3.277995945393106680e+00,2.761339607537229845e+00,2.599554630382094889e+00,1.313291711458500254e-03
3.475719115347128962e-01,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.499999975000027040e-03,2.763837448807927033e-01,3.090073056352910519e-01,3.099256987346471481e-01,3.107937296971923780e-01,2.735017848173652566e-01,1.897103641804330776e-01,2.405629461898224075e-01,2.431723816446173247e-01,2.134242611955703139e-01,1.673202066689287171e-01,1.926201623009298480e-01,1.824409091434265884e-01,1.741791569597152811e-01,2.341533538035499296e-01,1.842057285781962817e-01,1.694008590368924760e-01,1.485821637692348596e-01,1.327266436022291052e-01,1.927503806430730937e-01,1.365539212496816313e-01,1.812443819931856825e-01,2.073141703275671044e-01,2.913538725568934340e-01,3.208648136267868156e-01,3.591043574879152489e-01,2.661518507580040716e-01,2.051081502166327841e-01,1.610106845465507641e-01,3.270375966910153420e-01,2.548644098710529660e-01,2.364696727211735572e-01,2.048522447449393213e-01,1.820849551916839393e-01,2.002091715490680046e-01,1.554754244067571012e-01,1.547960698314646277e-01,1.902790771179343199e-01,1.555160015840440224e-01,1.666913214197557336e-01,1.814572636155810381e-01,1.939659662568954945e-01,1.684140260573999404e-01,2.606277096751525302e-01,3.349882293156737356e-01,3.359397449174530981e-01,2.485957333550845583e-01,2.790291620764887015e-01,3.988400774053323383e-01,4.141649422781333856e-01,3.264069925559455743e-01,3.265996274220634432e-01,3.262774116245943934e-01,3.194812314726779290e-01,3.197832846964710485e-01,3.296582955820650529e-01,4.317533528097574069e-01,3.155372863509174342e-01,2.499999975000027040e-03
2.939201437727072541e-01,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,3.814124088753980908e-09,2.525259667826070809e-01,2.447315319825092150e-01,2.457836735585340326e-01,2.540338172139854356e-01,2.415339355459311388e-01,2.136921691037159954e-01,2.421533250926611591e-01,2.432445833978693350e-01,2.128885620349125762e-01,1.613188064437850178e-01,1.914164795650356576e-01,1.847095563435405263e-01,1.746622514013348726e-01,2.174221705414919048e-01,1.614275908592598674e-01,1.642027280856877269e-01,1.362868651763688155e-01,1.329234530739281384e-01,2.088784804421492391e-01,1.441139484982532637e-01,1.815482956730949393e-01,1.757303158622702532e-01,2.164061464233102972e-01,2.307324588229814899e-01,2.507157608376500146e-01,1.986715925933150717e-01,1.737732711064861602e-01,1.310512296492623296e-01,2.385064541571550456e-01,2.036996238747675603e-01,1.935236274515299004e-01,1.872008624686547218e-01,1.664740608668657529e-01,2.187878619248005696e-01,1.241945877169842727e-01,1.297265372544466056e-01,1.912912866574129067e-01,1.512186019368163548e-01,1.628888891576954767e-01,1.979592253101573329e-01,1.908094050800576424e-01,1.914610515773623733e-01,2.397465940819054897e-01,2.612548590396956416e-01,2.808069035896257337e-01,2.265453391375785719e-01,2.469918655406790065e-01,2.634653287543344824e-01,2.514210776664288494e-01,2.499516800316904375e-01,2.555251637084988703e-01,2.559097247588514867e-01,2.506973312457050351e-01,2.523427523128339844e-01,2.560388488489964698e-01,2.711314762682404123e-01,2.447646423360176626e-01,3.814124088753980908e-09
3.664640860839628034e-01,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,8.225060457081537354e-06,1.972509246241310077e+00,2.291387958172252937e+00,2.360135122525126583e+00,2.253754662296583167e+00,1.374131857988589056e+00,4.904415020325069152e-01,9.163227856663318516e-01,1.033152840876023326e+00,1.207477320117762654e+00,8.069039817558053551e-01,1.115976051045425077e+00,5.445700461828302252e-01,8.337649904265362899e-01,1.267947351747452434e+00,1.033454765046307289e+00,1.118530845169918297e+00,9.675640547487494025e-01,1.009799614117375732e+00,1.041073018043668252e+00,1.024009738701132433e+00,8.762928595086342254e-01,1.764337437322357260e+00,2.132360455878699934e+00,2.146995756591263849e+00,2.311132447469139262e+00,9.585993064841683564e-01,1.412270424666682844e+00,1.362517475251911581e+00,2.184380635109572921e+00,1.893758603552259778e+00,1.749206060427025200e+00,1.534296503192831729e+00,1.553271018360288025e+00,1.565787650988889945e+00,1.476294563857439845e+00,1.459860546826453165e+00,1.522566174197675259e+00,1.090578552816537927e+00,1.156779124752063126e+00,9.256833770784044235e-01,1.048361093625117757e+00,1.145198510085193133e+00,1.520497977930572286e+00,2.438478592354987207e+00,1.988850799982510242e+00,1.384611385093036162e+00,1.627773853588196928e+00,2.078336017121404922e+00,2.490949307255177825e+00,2.371280574618924497e+00,2.354550042649464103e+00,2.359812035423567878e+00,2.358193966489704696e+00,2.368203784999535433e+00,2.379046719499174234e+00,2.997781734087389349e+00,2.370768284332507747e+00,8.225060457081537354e-06
0.000000000000000000e+00,3.837044501355637519e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.512701558550364006e-03,2.284936700376441737e-03,1.978042910511295868e-03,1.557892700905819669e-03,5.441984962840741569e-03,8.663258660177327805e-03,1.174110069589451300e-02,8.349521672090059327e-03,1.243309765033906618e-02,1.356289582816454058e-02,8.614778092104601742e-03,1.820227354821408669e-02,9.237809154575926315e-03,1.354061332312143928e-02,9.635301440098345549e-03,9.266372641440206656e-03,1.250352667835683169e-02,1.108317687301051645e-02,1.586236964976351846e-02,6.022146456840396164e-03,1.931275200374293899e-02,1.627152336543303060e-02,7.031449850911508301e-03,2.750603128585526243e-03,4.432797463273632603e-03,8.983912574331698667e-03,7.549534451972155120e-03,1.196198182475240179e-02,1.303428206783427412e-02,5.390165671652167624e-03,5.880171054174238021e-03,9.049189894742230844e-03,9.784682719240921436e-03,9.738037405883063005e-03,2.643457917086479772e-03,2.965638506801076407e-03,2.378866628342861996e-03,1.610838724065000865e-02,6.433011441848073518e-03,1.191377305868226120e-02,8.561292022612861097e-03,7.385146999950541191e-03,1.280093150259218812e-02,7.513775940478825341e-03,2.293259200580463446e-03,5.818963956094291325e-03,8.967645109043579504e-03,7.617822175508279572e-03,5.768946375888181315e-03,5.018436920391410039e-03,2.280439335638775010e-03,2.055840921390308419e-03,1.867372865797050762e-03,1.580108207504711103e-03,2.254892507879287765e-03,2.172980758033278646e-03,1.996382590871030593e-03,5.017280098644479568e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.074999999999999956e-01,4.025000000000000244e-01,4.199999999999999845e-01,3.925000000000000155e-01,2.225000000000000033e-01,8.999999999999999667e-02,1.174999999999999933e-01,1.199999999999999956e-01,1.224999999999999978e-01,1.224999999999999978e-01,1.424999999999999878e-01,1.275000000000000022e-01,1.275000000000000022e-01,1.275000000000000022e-01,1.325000000000000067e-01,1.224999999999999978e-01,1.199999999999999956e-01,1.224999999999999978e-01,1.125000000000000028e-01,1.074999999999999983e-01,1.400000000000000133e-01,2.949999999999999845e-01,3.900000000000000133e-01,4.000000000000000222e-01,4.475000000000000089e-01,2.250000000000000056e-01,1.950000000000000067e-01,1.499999999999999944e-01,3.900000000000000133e-01,3.074999999999999956e-01,2.700000000000000178e-01,2.424999999999999933e-01,2.399999999999999911e-01,2.424999999999999933e-01,2.424999999999999933e-01,2.424999999999999933e-01,2.424999999999999933e-01,1.275000000000000022e-01,2.349999999999999867e-01,1.074999999999999983e-01,1.125000000000000028e-01,1.074999999999999983e-01,2.174999999999999989e-01,4.025000000000000244e-01,3.925000000000000155e-01,1.325000000000000067e-01,2.899999999999999800e-01,5.424999999999999822e-01,6.075000000000000400e-01,4.299999999999999933e-01,4.074999999999999734e-01,4.249999999999999889e-01,4.025000000000000244e-01,4.074999999999999734e-01,4.274999999999999911e-01,7.425000000000000488e-01,4.074999999999999734e-01,0.000000000000000000e+00
-4.511135646041596203e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-3.500953101829605174e+01,-3.207025272873642763e+01,-3.206469281204606148e+01,-3.211140162562711708e+01,-3.176701700567641495e+01,-2.841204833274303354e+01,-2.625689221828368147e+01,-2.529294253871362130e+01,-2.531584062512636635e+01,-2.441095121284477898e+01,-2.451706432152812809e+01,-2.504853553273408906e+01,-2.535657088959504790e+01,-2.570432889288515454e+01,-2.518954943543078429e+01,-2.756238520656076219e+01,-2.763995494528233365e+01,-2.909824114117672167e+01,-2.782616055641615205e+01,-2.798896778133444840e+01,-2.690329448287524627e+01,-2.286876436561998460e+01,-1.996692072402175455e+01,-2.032437085986022396e+01,-2.218598952675708347e+01,-2.427098797578055667e+01,-2.599477464682385275e+01,-2.683770327423744462e+01,-2.131851509439406556e+01,-2.178733556554862005e+01,-2.176696076023795712e+01,-2.258963834477784971e+01,-2.328448098782046571e+01,-2.395701758636869627e+01,-2.443472904167154880e+01,-2.464308215249673140e+01,-2.432700667338922429e+01,-2.539962340919512584e+01,-2.515770171440048131e+01,-2.462944536159147546e+01,-2.395500779129812585e+01,-2.500496895591975033e+01,-2.800572864951302066e+01,-3.328038832131850455e+01,-3.450183457882367577e+01,-2.930779702474194437e+01,-3.163496791942671393e+01,-2.828222753004624579e+01,-3.004964531173369124e+01,-3.206988487777097419e+01,-3.216068817613291486e+01,-3.222929210937137867e+01,-3.218286099825839131e+01,-3.215992959465858547e+01,-3.212387218813716316e+01,-3.125468959897082755e+01,-3.301120682262402539e+01,-5.059644256269407236e+01
1.370933934460867976e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040336784542740034e+00,1.604963738602454670e+00,1.604358904439583400e+00,1.773567879746560161e+00,2.048973741046455910e+00,3.101525821935735561e+00,2.508057350864701274e+00,2.547768194009402354e+00,2.877722244171719179e+00,3.842260968227607876e+00,3.286341852826911047e+00,3.267506881607566083e+00,3.675038880575188571e+00,2.585276403319040739e+00,3.090623331736892077e+00,3.500683782913262210e+00,4.015487358661614437e+00,4.766640945885319169e+00,2.930628095156754043e+00,4.099148219804486182e+00,3.280180156859852758e+00,3.630731220751724386e+00,1.757052031539304560e+00,1.478295150973496064e+00,1.052473603165956950e+00,1.549847313317161301e+00,2.845695165842359486e+00,4.014893468774473284e+00,1.339727067236436753e+00,2.026291562162320758e+00,2.346248750768066049e+00,2.839846615253676099e+00,3.559960056284523944e+00,4.171782759229618165e+00,4.968787381739459441e+00,4.284775077032429991e+00,3.347805881138644413e+00,4.320012293050852215e+00,4.074034453325730887e+00,3.474758599094164513e+00,2.958106377983289015e+00,3.534989541356518217e+00,2.378023625011145725e+00,1.446265502624276333e+00,1.592952781570348364e+00,2.277292985395359626e+00,1.962649683328665295e+00,6.452416262133637836e-01,4.810811645241905854e-01,1.407441915914488195e+00,1.524207712975425011e+00,1.470692322572933364e+00,1.543878218483166087e+00,1.581820308916790152e+00,1.503942110553669220e+00,6.332501331411627410e-01,1.516832678441793147e+00,0.000000000000000000e+00
