2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.633291614518148360e-02,5.506883604505632274e-02,1.326658322903629672e-01,1.351689612015018749e-01,1.126408010012515670e-01,2.465581977471839881e-01,2.252816020025031341e-01,4.418022528160200357e-01,1.614518147684605720e-01,3.404255319148936088e-01,1.902377972465582046e-01,1.789737171464330368e-01,2.578222778473091559e-01,3.016270337922403177e-01,1.639549436795995074e-01,1.251564455569461887e-01,7.008760951188985899e-02,1.376720901126408103e-01,1.264080100125156425e-01,4.180225281602002463e-01,7.509386733416771598e-02,6.633291614518148360e-02,6.883604505632040516e-02,9.637046307884855612e-02,3.516896120150187488e-01,2.315394242803504310e-01,2.440550688360450526e-01,1.101376720901126455e-01,6.508135168961201589e-02,6.132665832290362662e-02,6.633291614518148360e-02,7.133917396745932671e-02,6.758448060075093744e-02,6.132665832290362662e-02,5.882352941176470507e-02,1.088861076345431778e-01,1.276595744680850963e-01,1.739674593241551936e-01,1.814768460575719722e-01,2.140175219023779662e-01,2.102628285356695770e-01,2.227784730913641986e-01,2.102628285356695770e-01,8.760951188986232374e-03
5.077604125434233523e-11,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,6.853949529567435381e-16,1.087450032454893509e-02,1.674281929768710667e-02,3.117595961736995404e-04,4.456385794901504094e-05,1.831449816673372830e-04,9.130995380007637106e-05,1.677659119079477038e-04,1.178793040580671196e-05,7.542325903038181944e-05,5.738048815299269971e-06,1.311466728005896692e-06,1.370838918578195494e-06,1.776274425216710542e-06,1.812232764448068424e-03,1.810247545828918073e-02,4.578176192607259082e-02,1.026207871485694395e-01,1.265603249821302054e-02,4.041244124042840669e-02,3.704988739009145750e-03,5.696102858780922873e-02,3.677697900141719406e-02,3.137592535981625214e-02,1.745154655387850390e-02,4.726804671374513524e-03,4.218327485956026301e-03,1.378446267362586249e-03,1.452114516178421542e-02,3.544990371925101774e-02,1.619723835235856169e-02,2.271766874758952837e-02,1.504400196941868724e-02,1.875604547038884143e-02,5.111406556799008571e-03,5.799370807164035135e-03,6.059512435616363265e-04,3.651662700838361365e-06,4.102145941159801840e-06,1.414211679567130762e-06,9.272969949946495082e-07,1.010799157310985961e-06,1.026055246229234092e-06,1.012314334270782605e-06,1.261397821058308333e-09
2.549919617860513243e-01,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,9.580754001559153117e-04,2.086720208437239599e+00,3.077848011107990889e+00,2.265575557695985509e+00,3.304985291772049472e+00,2.809763378468093986e+00,3.209304065627890612e+00,2.916479865148007278e+00,2.828245656559035037e+00,3.086336368370067085e+00,2.699658273135639774e+00,3.241786353297543499e+00,3.044207624982464999e+00,2.530759286637186634e+00,2.696763619459157546e+00,3.244738487452238473e+00,3.278186795197795433e+00,2.866766143185598636e+00,1.030773184700004785e+00,2.435661987633263692e+00,2.919583923446983920e-01,3.129386770563870268e+00,3.207510161296632578e+00,3.308239614337656231e+00,3.051306886250016781e+00,1.950688530325670911e+00,2.893318110827275191e+00,2.808307229631800794e+00,2.540887712915266938e+00,3.287863298400695022e+00,3.290857110575425182e+00,3.310825030903817634e+00,3.281064369948331727e+00,3.308244016861731751e+00,3.190497847888302374e+00,3.084191552420739058e+00,1.658164387560065345e+00,2.965890518831192590e+00,2.466927724036398484e+00,3.136482896550018218e+00,3.269621328256804293e+00,3.239864452907179615e+00,3.277623779135366178e+00,3.272411028302695701e+00,3.655253449576138514e-01
3.476279943806230288e-01,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,2.499999975000032678e-03,1.885059031135085106e-01,1.879068199938109529e-01,2.494008512486419193e-01,4.146832863330979779e-01,3.193460418743109264e-01,5.507179767337875287e-01,5.396721548727215767e-01,4.395439870011385586e-01,3.827326346113264499e-01,3.918347307807202862e-01,3.018966460793164330e-01,2.959800960393694225e-01,4.055882774070799779e-01,3.072249760195604473e-01,2.438510208303939497e-01,2.285406746132802591e-01,1.774410213522431279e-01,2.283070915587527838e-01,2.063579901208286160e-01,2.032746320140969565e-01,2.025372637555836741e-01,2.125556474872740409e-01,2.175090715671013919e-01,2.115752562436714057e-01,3.737470841720311188e-01,3.205725750501420279e-01,3.449994212069691923e-01,2.030247366698473277e-01,2.203438895824609001e-01,1.869165452579981956e-01,1.822162551977421774e-01,2.096495364869924438e-01,2.254344549168944556e-01,1.440420614592277382e-01,1.606008934289931411e-01,1.810712481157472353e-01,3.038258165783970233e-01,2.711947251422210936e-01,2.946923649006114032e-01,3.261984210330491352e-01,3.159951822776883579e-01,3.195754654050638188e-01,3.097577403104387339e-01,2.236871225480027148e-01
2.939111014305543779e-01,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,4.156816961178970421e-09,2.159061492091290668e-01,2.187255615329708192e-01,2.907109368553761897e-01,3.246236100057356411e-01,3.196163217614022556e-01,3.208066174780508373e-01,3.566766133037170827e-01,3.399090221536159584e-01,3.372383343178081416e-01,3.004280614347804579e-01,2.509310152809943184e-01,2.431936177412788447e-01,2.550155327889973012e-01,2.553775541503827684e-01,1.803874390045081266e-01,1.868938590233060748e-01,1.859676970673717622e-01,2.182709256662143105e-01,1.965143861050649421e-01,2.497217746170564689e-01,2.449348778272952554e-01,2.308649215226309670e-01,1.828242473758944220e-01,1.626779008250883174e-01,2.167602204902109586e-01,2.105928253566815012e-01,2.095152236540116786e-01,2.250469911388661703e-01,2.385926515761195021e-01,2.230844792667383281e-01,2.006658294161539902e-01,2.273630669194951770e-01,2.411196714050242995e-01,1.766899056319549133e-01,2.054134683870621758e-01,2.268127455089945510e-01,2.705117949391592225e-01,2.573634838643494849e-01,2.469615354881512514e-01,2.557284129585997712e-01,2.490772637088977948e-01,2.522415389544022113e-01,2.525024199228094735e-01,2.569686234078529252e-01
9.119599878721230957e-02,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,5.962058194822009714e-06,9.745072766001954268e-01,7.214014882793595707e-01,6.338900245438725545e-01,1.518056334954131836e+00,1.019009909570960160e+00,2.057830420653670167e+00,1.422445209530362131e+00,1.981695289495337464e+00,4.124732164748824426e-01,2.561186199501695793e+00,2.148980846749932727e+00,1.984512003056171592e+00,2.843646454045406280e+00,1.775170281985945619e+00,1.963811607321841679e+00,1.546190892599515587e+00,1.063557570027879429e+00,1.404826553120574806e+00,1.249756157284155567e+00,4.729012726878584205e-01,1.789372136813556224e-01,4.864536459948355929e-01,1.126949269435005396e+00,1.492670173763600783e+00,2.189392970179968589e+00,1.645195207108206992e+00,1.831058703699991463e+00,6.526490733781200593e-01,4.737195877761191665e-01,5.761162236992874996e-01,5.083498149216093553e-01,6.144362876888358471e-01,3.562048046097381904e-01,3.117546551915766351e-01,7.399994669862769436e-02,1.806552626394909711e-01,1.132190620943202441e+00,9.340265638645420809e-01,1.994621630375293719e+00,2.435547769284486908e+00,2.334367302424892543e+00,2.327074596418213126e+00,2.206211037081291959e+00,6.614429399160891565e-01
0.000000000000000000e+00,3.694033918414831377e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.907698356561171094e-02,1.212786932638875402e-02,1.835956543074810515e-02,1.319045363237919023e-02,1.967257761633015023e-02,2.559343209208873177e-02,1.364248457707729900e-02,1.344294177446907733e-02,2.726038072206670229e-02,2.676620826553536767e-02,3.646920379899353405e-03,2.461003467591314862e-03,3.467512981379076379e-03,3.915186136713846160e-03,7.103227037550795091e-03,1.518273084668705919e-02,5.978013931179317064e-02,4.152576721987993880e-02,6.233102081512891836e-03,1.311227431292872475e-02,2.502460515805372473e-02,4.828133028030825134e-03,1.545909448708619391e-02,2.560009501152889916e-02,1.976403877075705307e-02,7.818930846876716301e-03,3.935137332082877699e-03,4.205885219240020068e-02,9.134545151681796454e-03,3.388904730481065442e-02,1.718182731109384881e-02,3.742814155298943100e-03,7.610919998955374861e-03,2.140529452014406156e-02,2.313180247654251370e-02,2.993700043201529340e-02,8.151960481484043369e-03,7.695895464480743270e-03,4.908834300336666935e-03,2.845718642317799328e-03,1.910337671504575702e-03,1.730131077111813449e-03,1.609661213501592351e-03,4.424423494299226794e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000006e-01,1.100000000000000006e-01,1.000000000000000056e-01,3.225000000000000089e-01,1.074999999999999983e-01,8.649999999999999911e-01,8.725000000000000533e-01,8.699999999999999956e-01,1.125000000000000028e-01,7.900000000000000355e-01,3.674999999999999933e-01,3.175000000000000044e-01,6.250000000000000000e-01,4.375000000000000000e-01,3.074999999999999956e-01,2.275000000000000078e-01,1.325000000000000067e-01,1.524999999999999967e-01,1.350000000000000089e-01,9.249999999999999889e-02,7.000000000000000666e-02,7.749999999999999944e-02,2.074999999999999900e-01,2.600000000000000089e-01,4.124999999999999778e-01,3.850000000000000089e-01,3.900000000000000133e-01,1.199999999999999956e-01,6.500000000000000222e-02,1.150000000000000050e-01,7.000000000000000666e-02,1.150000000000000050e-01,6.250000000000000000e-02,6.250000000000000000e-02,5.999999999999999778e-02,6.500000000000000222e-02,1.925000000000000044e-01,1.675000000000000100e-01,3.375000000000000222e-01,4.375000000000000000e-01,4.000000000000000222e-01,4.050000000000000266e-01,3.599999999999999867e-01,0.000000000000000000e+00
-4.698943857356503173e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-2.544593449843099719e+01,-2.589751068551879953e+01,-2.984963968092050735e+01,-3.243646570137963181e+01,-3.135594785338858159e+01,-3.119181430435533997e+01,-3.172008971328594029e+01,-3.307008693116214459e+01,-3.312159786792405214e+01,-3.316993389365494238e+01,-3.427658680203084884e+01,-3.436063262323141743e+01,-3.378263539350535893e+01,-2.476742164351817266e+01,-2.249528216620000265e+01,-2.224904822969011065e+01,-2.404635201881777107e+01,-2.313827165143649722e+01,-2.251239841247757312e+01,-2.620049523566425975e+01,-2.410623569531935573e+01,-2.405083818999015577e+01,-2.399833598235102272e+01,-2.455925644522509899e+01,-2.437782177844801978e+01,-2.548502917288365666e+01,-2.749513194156623186e+01,-2.548715476684293435e+01,-2.536573219644058241e+01,-2.527779691509914883e+01,-2.509233716596124708e+01,-2.526345836816821233e+01,-2.597370570606521412e+01,-2.765917289946457203e+01,-2.835383614151594500e+01,-2.944398294776376090e+01,-3.417892786259319848e+01,-3.432272403445251996e+01,-3.440411137708993294e+01,-3.455810553482996283e+01,-3.447643416412878281e+01,-3.443257327748533925e+01,-3.458659151776485885e+01,-4.455259527703353939e+01
1.137477466210748744e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.041618851853594485e+00,2.949943104950349504e+00,2.611604978734696658e+00,1.378054852574449596e+00,2.445405792267306033e+00,7.896406361535946994e-01,1.455769181083716557e+00,1.627815457209234040e+00,1.894526936025463959e+00,1.567804351245833283e+00,1.792768946720137535e+00,1.826001716762887472e+00,5.614322348350698766e-01,1.672769174284909344e+00,2.091819729116968674e+00,2.256472343530556923e+00,2.884357999265144024e+00,2.409053959522175603e+00,2.794798390604734895e+00,3.280813475762027753e+00,2.838764048684725871e+00,2.634611845862130597e+00,2.195737175205608072e+00,2.513550071024512889e+00,-1.144695888733747446e-01,7.591834550740647058e-01,-3.655829994803547200e-02,2.781477047635599664e+00,2.243210225523073031e+00,3.066331884378564077e+00,2.970077914909444061e+00,2.683271269246954915e+00,2.347566697286909587e+00,3.768688035175610906e+00,3.045449166883477776e+00,2.999589988576160327e+00,1.775805665009296153e+00,2.034023423692027155e+00,1.797332900378405762e+00,1.482915803452585557e+00,1.593148587248442771e+00,1.554447211888622560e+00,1.727671495270431512e+00,2.441855019765546864e+00
