2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.506883604505632274e-02,1.326658322903629672e-01,7.884856070087609137e-02,7.133917396745932671e-02,1.151439299123904886e-01,7.259073842302878055e-02,7.259073842302878055e-02,1.239048811013767210e-01,1.451814768460575611e-01,1.864831038798498153e-01,2.853566958698373068e-01,2.165206508135169017e-01,1.364205256570713287e-01,1.113892365456820993e-01,1.902377972465582046e-01,2.102628285356695770e-01,2.027534418022528262e-01,2.040050062578222800e-01,2.002503128911138908e-01,2.015018773466833446e-01,1.364205256570713287e-01,8.010012515644555908e-02,1.576971214017521827e-01,2.140175219023779662e-01,2.115143929912390586e-01,2.390488110137672095e-01,2.515644555694618312e-01,2.528160200250312850e-01,2.190237797246558094e-01,2.177722152690863555e-01,2.152690863579474478e-01,2.265331664580725879e-01,2.302878598247809772e-01,2.290362953692115233e-01,2.152690863579474478e-01,2.102628285356695770e-01,2.165206508135169017e-01,2.227784730913641986e-01,2.302878598247809772e-01,2.240300375469336802e-01,2.340425531914893664e-01,2.991239048811013546e-01,2.252816020025031341e-01,2.065081351689611877e-01,5.657071339173967983e-01,5.043804755944931717e-01,2.415519399249061450e-01,2.377972465581977557e-01,2.202753441802252909e-01,2.828535669586983992e-01,2.165206508135169017e-01,2.215269086357947448e-01,1.639549436795995074e-01,3.128911138923654717e-02
1.139748504991172564e-11,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,3.816387275166458487e-12,2.926768264427713763e-05,1.533894345310768154e-04,1.203007790528601967e-04,3.075061716986077849e-04,3.460681751583358006e-04,6.551784390550829474e-04,2.397325117666877445e-04,1.504132427151074532e-03,3.706236707411375369e-04,8.296566850978102539e-07,1.471987774299850311e-07,1.223238682563454175e-07,7.404183134601814577e-06,1.278430470595990449e-05,2.123240140147371693e-07,1.403687911616474110e-07,1.245199688928172178e-07,1.481174915201538635e-07,1.106689622019815672e-06,1.521982071723874379e-07,2.412325661948130093e-04,1.035694037730796810e-02,5.583601778338058430e-02,7.642885814982174064e-02,1.109191003386324620e-01,4.231825513508295084e-02,6.123338616937185237e-03,2.880836538328195723e-03,7.631135126809142875e-03,2.089656257609820433e-02,1.290578124013463772e-02,9.222406288067672847e-03,3.167633759946124686e-03,3.547276142988263839e-03,4.816566693802328512e-03,5.669543586968576153e-03,1.159011756693991563e-02,6.245990417391269860e-03,6.012556091387183041e-03,4.865323706988679796e-03,2.769581929518568578e-03,1.263206114929991096e-04,3.012534527286367494e-07,1.572634945828538808e-03,9.248200650709945169e-06,2.889541537999654774e-07,8.818346796907264982e-08,1.030163992829475896e-07,9.506433050841392692e-08,1.210626755163658323e-07,8.685907251076264750e-08,9.738847974780939232e-08,1.592867966513964639e-07,2.033621850671418409e-07
1.386146580894072722e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,1.267257884902135867e+00,9.572367398204195688e-01,3.221914908052711635e+00,3.269281164103678528e+00,3.243398937666460480e+00,3.232833889290284812e+00,3.178486735510763772e+00,2.931139234907786939e+00,2.824923702698470152e+00,1.859471793466741074e+00,2.710753596523130415e+00,3.256840618372669471e+00,3.276677795680710492e+00,2.308197935490375663e+00,2.952376596249866036e+00,2.928761302344012663e+00,3.298511477759325405e+00,3.293499019142847928e+00,3.278227632426914617e+00,1.881661844764360936e+00,3.229370684787528312e+00,1.519080714536422239e+00,3.153769546725518236e+00,3.168542316016535132e+00,3.167288504212594447e+00,3.217386857794128918e+00,3.137949893348459973e+00,2.918073671737339669e+00,3.091755952628956194e+00,2.992846558587893835e+00,3.259355675986123302e+00,3.186386604293166780e+00,3.044832443482206941e+00,2.837446699837915975e+00,2.841293632062557251e+00,2.769498356261795635e+00,3.148565849264397087e+00,3.284006092453920278e+00,3.196594558064143055e+00,3.238557799169281992e+00,3.158585973253943635e+00,2.907442273794728749e+00,2.768768383071016803e+00,2.694368438181578007e+00,1.078922597566977393e+00,1.845537277774624618e+00,2.765589965055050836e+00,3.290397596879061304e+00,3.215816801364428823e+00,3.227456314424409278e+00,2.735645059415592328e+00,3.263720546511450493e+00,3.254955626290351844e+00,3.183295969097100109e+00,1.054280038478679460e+00
3.265912326410314037e-01,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.499999975000059566e-03,2.888529942318112109e-01,1.780999338636288509e-01,1.580874457950936229e-01,1.610297983957238444e-01,2.325380254336964769e-01,1.869813475933788383e-01,1.311456302407725816e-01,2.385092511179492114e-01,2.244351573843691161e-01,3.001456465054307410e-01,3.758025391526274017e-01,3.249037554501091329e-01,1.698577957080880663e-01,1.668875588212739014e-01,2.809168787675421775e-01,3.163593506500289587e-01,3.143290556371634015e-01,3.328518668753798759e-01,2.582305670186052504e-01,3.182702097730942259e-01,1.364553570596176157e-01,2.846523018969501218e-01,2.592340429109768474e-01,2.738208283515478625e-01,2.749999645629380707e-01,2.840898618130491826e-01,2.845054623126275217e-01,2.916581889187974119e-01,2.642031764764345980e-01,2.738026057448628703e-01,2.728919581055036514e-01,2.646282337672659080e-01,2.672272970617212695e-01,2.648412748912718495e-01,2.564557583619674896e-01,2.506720162411137376e-01,2.532434784128834160e-01,2.687309502647085568e-01,2.589764117087399176e-01,2.684097152364555705e-01,2.717727426365950660e-01,3.781400968606157265e-01,3.239428115124226015e-01,1.902050164755073047e-01,4.693571530393266245e-01,5.470711403043680976e-01,3.365097077988822849e-01,3.531654721256918816e-01,3.317456068656213786e-01,4.558526072666184148e-01,3.306439528420715979e-01,3.429829513324333945e-01,2.814866077508632047e-01,2.127733053507083472e-01
2.965403410465051737e-01,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,5.619926293710995133e-09,2.160649039671048433e-01,1.430949149929587882e-01,1.862659308980988693e-01,2.026976726814394836e-01,1.990948469174731728e-01,2.040022499042452309e-01,1.651390927118131235e-01,2.015056937036157625e-01,1.797324571231925239e-01,2.420960541559530887e-01,2.746414268842218842e-01,2.476380343571184250e-01,1.839914357490581853e-01,1.723364386927908887e-01,2.385524249921376350e-01,2.524046819744986681e-01,2.502839408530153076e-01,2.519024618756621758e-01,2.068953593678231062e-01,2.480882228197048289e-01,1.651206193364332664e-01,2.766202486103325753e-01,2.099478259015210846e-01,1.886889110418062121e-01,1.767050073349916428e-01,1.746510457859874188e-01,1.872244369083742310e-01,2.055560855766887518e-01,1.661357879334773580e-01,1.650515432898932433e-01,1.741899708562031635e-01,1.561590229649127137e-01,1.759776979212823722e-01,1.593875967239350155e-01,1.541309472104354095e-01,1.505118500968322115e-01,1.446382319275753559e-01,1.661990368278075669e-01,1.421471569008064262e-01,1.658415904096451898e-01,1.709907076699804518e-01,2.190381110043993773e-01,2.259016215957920237e-01,2.124561339127002957e-01,2.832647258305887594e-01,2.975536331627428588e-01,2.576533267703583485e-01,2.553765727601909896e-01,2.483678953689078817e-01,3.147855159968458438e-01,2.655502759137745583e-01,2.665408903494018156e-01,2.572620310085051987e-01,2.452698748974286025e-01
3.082260930275102992e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.426326313568084675e-02,1.838097133504507319e+00,1.530208496294324538e+00,5.701528659167575119e-01,1.078699535016242328e-01,7.759704585351210326e-01,3.010296394307244716e-01,7.647559389854520495e-02,1.463094412129358757e+00,1.469694154830773591e+00,1.285403991376880439e+00,2.656045279145138771e+00,2.414099753952240413e+00,7.298938319270462660e-01,2.569420605172965111e-01,2.005094091568281556e+00,2.279085909284076727e+00,2.320701420727283804e+00,2.439264648992809814e+00,6.368375231848975027e-01,2.245973783737560403e+00,1.984596042050180420e-01,6.486434115718999749e-01,9.304876681583896803e-01,1.380627083786208908e+00,1.286624654410046364e+00,1.375186837056526334e+00,1.552777522160788459e+00,1.419375278841873422e+00,1.145126687769709051e+00,1.202547474739183775e+00,1.225310226570986760e+00,1.002714414674603871e+00,1.077548086200985855e+00,9.504796552431049594e-01,8.976600445024935926e-01,1.053389171882849196e+00,9.934545301355917069e-01,1.065929005528981399e+00,9.704955178813813310e-01,8.190069481143510410e-01,9.694381586127087669e-01,2.183836989786885674e+00,2.297189263804439552e+00,6.553631323745403581e-01,2.870862200969307221e+00,2.836328169807695865e+00,2.421672004375984510e+00,2.568897883078431477e+00,2.430275281346861327e+00,2.928371627748326933e+00,2.287489710214805960e+00,2.407132972267832738e+00,1.724525005577264514e+00,4.901075864163245699e-01
0.000000000000000000e+00,1.900824548222760646e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.496499420683957471e-01,7.737247313110366675e-03,3.272341275604979255e-02,7.442654094806547965e-03,1.224191599389079163e-02,5.041845473809932789e-03,1.045658911580204728e-02,4.308340138341237163e-02,9.538892331138488362e-03,3.810394772500356152e-03,5.638199772236128331e-03,1.964885288350258150e-03,2.415857888931180822e-02,2.813731927786738279e-02,4.934783611226165045e-02,2.083469071878557913e-03,1.501591426971434374e-03,1.656509438424327678e-03,1.345208484894861410e-02,9.848695603673936552e-03,2.260851801469091968e-02,3.425451026289547812e-02,2.578582156822073479e-02,1.360876466187405792e-02,4.315164466752972015e-03,5.963527517671493063e-03,5.088454840423274443e-03,4.081464375046420928e-03,5.729163736187420711e-03,7.362577141935038733e-03,5.357577439126253241e-03,6.201800188705947070e-03,6.037614680133432388e-03,6.639675025268436045e-03,6.302092434747505814e-03,5.375264328352632667e-03,7.888280524182330472e-03,5.642810294698382724e-03,5.139025771112300071e-03,5.086506730082022802e-03,5.759226681419047159e-03,8.159297677851390720e-03,2.706274555185966477e-03,1.119575031881693723e-02,1.008077846522088643e-02,2.495722407507330529e-03,3.684259143886186878e-03,1.780985604980760487e-03,1.807442694491336217e-03,2.071771048185953520e-03,2.022958465433365507e-03,1.994174505058928307e-03,3.646987295300310218e-03,5.658351409665317994e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.949999999999999845e-01,2.424999999999999933e-01,1.049999999999999961e-01,7.249999999999999500e-02,3.300000000000000155e-01,7.749999999999999944e-02,7.249999999999999500e-02,3.225000000000000089e-01,2.300000000000000100e-01,2.225000000000000033e-01,5.100000000000000089e-01,3.875000000000000111e-01,1.150000000000000050e-01,1.074999999999999983e-01,2.924999999999999822e-01,3.499999999999999778e-01,3.325000000000000178e-01,4.174999999999999822e-01,1.724999999999999867e-01,3.524999999999999800e-01,8.999999999999999667e-02,1.049999999999999961e-01,1.849999999999999978e-01,2.725000000000000200e-01,2.924999999999999822e-01,2.874999999999999778e-01,2.999999999999999889e-01,2.974999999999999867e-01,2.849999999999999756e-01,2.824999999999999734e-01,2.824999999999999734e-01,2.849999999999999756e-01,2.775000000000000244e-01,2.775000000000000244e-01,2.650000000000000133e-01,2.700000000000000178e-01,2.750000000000000222e-01,2.725000000000000200e-01,2.775000000000000244e-01,2.700000000000000178e-01,2.725000000000000200e-01,4.124999999999999778e-01,3.724999999999999978e-01,1.000000000000000056e-01,8.175000000000000044e-01,8.599999999999999867e-01,3.674999999999999933e-01,4.625000000000000222e-01,3.775000000000000022e-01,8.725000000000000533e-01,3.200000000000000067e-01,3.574999999999999845e-01,2.374999999999999889e-01,7.000000000000000666e-02
-4.862441329109373100e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-3.097126029101386280e+01,-3.006983195300077227e+01,-3.241576804400734346e+01,-3.152072335779816470e+01,-3.052711109143409018e+01,-2.967823125510769344e+01,-3.271609217151036830e+01,-2.647570346257234419e+01,-2.809333356511681856e+01,-3.595500869638993890e+01,-3.710239462715389180e+01,-3.733829453987191016e+01,-3.558903396301541022e+01,-3.635628556836164194e+01,-3.684094903422150935e+01,-3.714269706797000481e+01,-3.732626104509725451e+01,-3.711965954198941375e+01,-3.664234749317454032e+01,-3.715711625395012163e+01,-3.121412895762349038e+01,-2.559934891327223383e+01,-2.176269013291183896e+01,-2.150345065797334243e+01,-2.140580184751899395e+01,-2.258334834444042727e+01,-2.433853681584756501e+01,-2.526462881057486243e+01,-2.496680662711181498e+01,-2.391319598682320091e+01,-2.405356282809252733e+01,-2.489872063833242777e+01,-2.600223657650108677e+01,-2.630679103801743324e+01,-2.633285206441691884e+01,-2.602513379241182889e+01,-2.551330169743236098e+01,-2.556098968723546960e+01,-2.602249964099733859e+01,-2.624227106515204611e+01,-2.638739908056221140e+01,-2.892982396422026525e+01,-3.647336271626459592e+01,-2.725497970900810429e+01,-3.224956767727297091e+01,-3.709614455174392589e+01,-3.779318526207255502e+01,-3.750126813934971892e+01,-3.761657103160747084e+01,-3.747525604388243892e+01,-3.782322658544995164e+01,-3.767101574604246395e+01,-3.758177215529453719e+01,-3.906820538504180007e+01
7.726662802125779939e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.425570938195696469e+00,4.024643318228894096e+00,3.522390811452814408e+00,3.267631034589234318e+00,2.141814495574051680e+00,2.801166862704794536e+00,3.837742119584468981e+00,2.226217258715559755e+00,2.423097169393957362e+00,1.583501996096897013e+00,1.076309861387419353e+00,1.407425951265923736e+00,3.361083344121781558e+00,3.238626051789739169e+00,1.919171416470119906e+00,1.597706686972613532e+00,1.621802618797862028e+00,1.351386763493499732e+00,1.821839601427551303e+00,1.478633524479364691e+00,3.988392300554350900e+00,2.086660864752817091e+00,1.814010667421412704e+00,1.201831527470394345e+00,1.185261773387887629e+00,7.176269213889632237e-01,1.319282133212285490e+00,1.538053310451762856e+00,1.644375837576069088e+00,1.010282528469797381e+00,1.333544525182816853e+00,1.612614931077699154e+00,1.662001272864906509e+00,1.286858189131699470e+00,1.516143971920449696e+00,1.961520293845215868e+00,1.260866531937968382e+00,1.189485644118761565e+00,1.421892365670246017e+00,1.262669510893905001e+00,1.237360029067726241e+00,-8.746120998288990644e-02,1.065532388296165589e+00,3.450210533193354134e+00,3.242688892093418263e-01,2.360326750541617835e-01,1.397963926295898496e+00,1.123243145977804724e+00,1.320833105097883209e+00,1.087599954646279787e+00,1.593034915634443882e+00,1.405516059267033269e+00,2.006509498310801387e+00,2.534703309835032226e+00
