2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.257822277847309086e-03,2.653316645807259344e-01,2.615769712140175174e-01,2.140175219023779662e-01,1.977471839799749553e-01,2.140175219023779662e-01,1.752190237797246475e-01,1.489361702127659504e-01,1.526908635794743396e-01,1.614518147684605720e-01,1.514392991239048858e-01,9.136420525657071301e-02,1.201501877346683317e-01,1.977471839799749553e-01,3.003754693366708639e-01,3.416770963704630626e-01,3.291614518147684687e-01,1.464330413016270427e-01,2.102628285356695770e-01,1.389236545682102641e-01,2.165206508135169017e-01,2.678347934918648421e-01,3.942428035043804568e-01,1.739674593241551936e-01,1.176470588235294101e-01,1.914893617021276584e-01,2.102628285356695770e-01,2.015018773466833446e-01,2.740926157697121668e-01,3.103879849812265501e-01,1.777221526908635829e-01,1.476846057571964965e-01,2.790988735919899821e-01,3.091364205256570963e-01,1.777221526908635829e-01,9.261576971214018072e-02,1.964956195244055015e-01,9.136420525657071301e-02,2.115143929912390586e-01,1.364205256570713287e-01,1.677096370463078967e-01,1.401752190237797180e-01,2.277847309136420417e-01,1.239048811013767210e-01,1.914893617021276584e-01,9.887359198998747767e-02,1.589486858573216643e-01,3.379224030037546872e-02,1.639549436795995074e-01,2.190237797246558094e-01,1.964956195244055015e-01,2.428035043804755988e-01,4.981226533166457915e-01,5.581977471839799643e-01,1.852315394242803614e-01,9.386733416770963456e-02,6.007509386733416584e-02,8.135168961201501292e-02,8.510638297872340219e-02,1.814768460575719722e-01,1.989987484355444369e-01,2.252816020025031341e-01,2.027534418022528262e-01,2.891113892365456683e-01,4.380475594493116187e-01,3.992490613266583277e-01,2.377972465581977557e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.963421206155519574e-12,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,1.130351478054431217e-10,1.211979390466746800e-07,2.079728722869948667e-04,3.711002410691673424e-07,1.547964508544353764e-07,5.254972156246644014e-07,6.344297462685535188e-07,4.547865687060100638e-07,3.825036914009481667e-07,4.057657611079935659e-07,1.951049438749590982e-07,3.919412351999437601e-06,4.348491907184103384e-07,2.555595394185635167e-07,1.148787454911124725e-05,6.455506254220307649e-06,3.152473431716408784e-06,1.441289203165035031e-06,1.474394264221568114e-06,9.613824052865608139e-07,9.827544260844449465e-07,2.159795888163090440e-07,3.375688824383802530e-07,1.220081762838301324e-02,4.028952925160892698e-04,1.866007308628316170e-06,5.964611810731818356e-03,1.362402317796319084e-06,4.159451634254244384e-03,2.768265644973511954e-05,1.088104691905522441e-02,1.132052641068527862e-05,2.795874746871164149e-03,1.339690846402214124e-06,1.276879678623618446e-02,4.739963112904626483e-06,6.763182603037868300e-03,2.546706929696419632e-06,3.949263468542405127e-03,3.096743199188299698e-05,2.949296436020266889e-03,1.819229167592028166e-05,6.998268184545092946e-03,1.607930076130913743e-05,1.803758048854845961e-02,8.761856480194834114e-06,1.698466529491976171e-02,6.373871364548249344e-08,1.202991315325268726e-05,1.198556359621246185e-07,1.078807491312685482e-07,9.185720575710625420e-08,5.434162883710052188e-06,4.737419610109638439e-05,5.079051204427577739e-04,1.446111279531952143e-04,3.355706744141054949e-04,1.609123510973582249e-04,1.639478823075674348e-05,1.353238633863128086e-07,1.005320593235794688e-07,9.807306104106937552e-08,9.978335546146965580e-08,1.759691479670204941e-07,1.765838981092763393e-06,9.591242461226718892e-07,7.923010989670639569e-11,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14,3.796133510695192130e-14
5.520915300132034353e-01,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,1.406896174395711741e-01,3.156125064326411156e+00,4.879882158044632767e-01,2.650757993641528643e+00,3.246607507753328292e+00,2.939256975676896033e+00,3.163408766982491738e+00,3.182227848507928947e+00,3.213173646701670716e+00,3.092034824637101220e+00,3.274423601507693515e+00,2.968480038175416613e+00,3.137707750476506963e+00,3.164456147612711323e+00,2.605853292375634123e+00,1.329925544846455532e+00,2.979297360085753521e+00,2.991370358478298463e+00,2.969747728054174640e+00,2.977630618937789908e+00,1.945000431284518161e+00,2.833025685195991183e+00,2.748537493981337843e+00,3.317339641596985245e-01,4.383798852196300055e-01,1.524534365641349698e+00,1.062026472104436570e+00,1.974563057273575506e+00,1.335095542371380617e+00,1.515247106971063351e+00,6.841154839141608823e-01,2.564123788575885410e+00,6.126970528153581341e-01,1.848021445476898839e+00,5.788722713005050036e-01,2.761748165982310432e+00,1.048846916880462166e+00,2.845466570130214201e+00,1.270431486527277887e+00,1.531099871239686827e+00,8.489499767398295260e-01,2.617296890042078328e+00,1.109887133057324338e+00,2.752036761616418303e+00,1.040581918849352583e+00,2.830458075964947362e+00,5.282914283905590924e-01,1.038073344217652627e-01,1.770146754762830010e+00,3.066203570462698202e+00,3.260976814838057347e+00,3.276279113729249737e+00,2.006192102071101768e+00,3.189760827168526713e+00,2.766177202633308685e+00,2.290664055009155486e+00,3.032727958009176827e+00,3.138102382130122159e+00,2.220681060531533024e+00,3.207902431601867832e+00,3.304266647975907745e+00,3.172070993245801773e+00,3.297883344146851137e+00,3.027588450360135131e+00,2.982047054426211652e+00,2.631651852268702907e+00,1.884280094479647005e-01,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02,3.539224719930999380e-02
3.487800991847156973e-01,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,4.578149016115121150e-01,3.529108226008616511e-01,4.448311324297217206e-01,3.290165990470225177e-01,3.083620459883749665e-01,4.352918306598440590e-01,3.387166109074011278e-01,2.695641416868220785e-01,2.671132424581240117e-01,2.785976078425768665e-01,2.899199119794807489e-01,1.863854875990645366e-01,2.498741882694820726e-01,2.775605124914600208e-01,4.644255639880207065e-01,5.393140004754113370e-01,4.683165797737717795e-01,3.013334626528023641e-01,4.677775542851949075e-01,2.664493856435930508e-01,3.443788221052683785e-01,3.445331110406948394e-01,5.066048602337851481e-01,1.753308498225137901e-01,2.325778090154171363e-01,2.795204941891825112e-01,4.734929959353570417e-01,3.245215353528947966e-01,4.488174375900947921e-01,4.600183219426759451e-01,2.677965278221188794e-01,3.761901523279012616e-01,4.514241143196542905e-01,5.361805638545118491e-01,2.763892402962089268e-01,2.157664939079775857e-01,4.533855267521965660e-01,2.473511324636005482e-01,4.395883949090762521e-01,3.017519489248630116e-01,3.144321642272314143e-01,3.216379216370794936e-01,4.221522361163991821e-01,3.640770562489626938e-01,2.067656371039172103e-01,2.361988244086183630e-01,3.413121199601332756e-01,3.106195525663647539e-01,2.783244924979498824e-01,3.682816198673738439e-01,3.209089382491179254e-01,3.444628565982701951e-01,6.128388486305731409e-01,5.741209197594348002e-01,2.870544896854202443e-01,1.696037183307718688e-01,8.935085428482607284e-02,1.432123598056301295e-01,1.298461454491868783e-01,3.080842767011323646e-01,3.147261889185613004e-01,3.328141864633140101e-01,3.264832313543654108e-01,3.504158379917043376e-01,4.145234153948463285e-01,4.106409773292272192e-01,3.855119657977121861e-01,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03,2.499999975000035280e-03
2.937229143207974458e-01,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,2.583575142702244642e-01,2.661656465334094057e-01,2.362991593228389031e-01,2.376894997544474475e-01,2.527960004920907777e-01,2.754267728060368348e-01,2.677202059416294855e-01,2.406608948737178622e-01,2.323660096900852789e-01,2.381208360283594283e-01,2.498293558456688435e-01,1.996723502714285170e-01,2.442264324217653104e-01,2.418337652202136034e-01,2.725884162154788015e-01,2.585101308639325413e-01,2.550980261912135227e-01,2.482678922007770517e-01,3.472280701271514558e-01,2.610919060707441730e-01,1.778256819407804112e-01,2.236257964593906244e-01,3.363029508033284487e-01,1.254967234784089558e-01,2.345164887062542447e-01,2.369309732768657695e-01,2.760271647597518641e-01,2.693829581398299866e-01,2.987229599258775514e-01,2.290661522555129392e-01,2.167615218673157040e-01,2.956350351872528703e-01,2.951416264175787951e-01,2.963019717637321304e-01,2.248874769316326350e-01,2.378089758335130977e-01,2.890953024648978409e-01,2.656533577051362616e-01,2.776931213134176124e-01,2.023327717273901150e-01,2.617531502468332660e-01,2.706549654957390860e-01,2.888975987244690735e-01,2.985732852868747123e-01,2.064869129138357795e-01,2.495438221897581799e-01,3.261126421631879713e-01,2.989505389896660037e-01,2.590263012653791219e-01,2.708128003723039301e-01,2.543859008783790898e-01,2.510473976301830223e-01,2.295645010243872464e-01,2.154265958602665509e-01,2.398634856105277546e-01,2.258434248683463541e-01,1.133378999203869808e-01,1.648451862525431855e-01,1.746655011607484986e-01,2.570480779884025679e-01,2.508062077547091318e-01,2.571589117001171210e-01,2.492294400007993294e-01,2.390171820399619729e-01,1.807875594325106805e-01,1.938398162627006094e-01,2.573747885016630654e-01,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09,4.296490674060501212e-09
1.656636363845112939e-02,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,1.818168565379882917e-01,2.510838744757942997e+00,2.590893188278641901e+00,2.084153745934694157e+00,2.195984973774448790e+00,2.385016969016351407e+00,1.953406220019484163e+00,1.595478362467365629e+00,1.565147621522204657e+00,1.645184548481382958e+00,1.963829739300502641e+00,7.192221823978293127e-01,1.137753512554555702e+00,1.572045086787069224e+00,2.912320996259329053e+00,2.680636318109601124e+00,2.665798218488705906e+00,1.482041062246318930e+00,1.931587979763354612e+00,1.013403350735751829e+00,1.741820088386378806e+00,2.277682451194763313e+00,2.218347128360011578e+00,1.484722613403055114e+00,1.602626419058495788e+00,1.762918230578160772e+00,3.209500044281806019e+00,2.057828271100261119e+00,3.071870438540153181e+00,1.794847019771844687e+00,1.967613201381250843e+00,1.163897092649758935e+00,2.837464322626201518e+00,2.959677978746085181e+00,1.978718409677364676e+00,5.306361810179694993e-01,2.959572593795677165e+00,6.791129226618982662e-01,2.916055041021425875e+00,1.882167384257379172e+00,2.055006805940153836e+00,1.413045236256408543e+00,2.343507137437439436e+00,1.010096482686370312e+00,1.265718629384260163e+00,1.078318411829231271e+00,9.823471656092080950e-01,1.807747530093152477e+00,1.799669331696671204e+00,2.630688078283378140e+00,2.320035539777435041e+00,2.515909090416595717e+00,2.631398071839100794e+00,2.365853923727895936e+00,1.906828145303221200e+00,2.142202898123932442e-01,2.227552314961316060e-02,4.511143430992682335e-01,1.374792512961073854e-01,2.023077298483967557e+00,2.231121786019858000e+00,2.448839506830746693e+00,2.369985681132564803e+00,2.222993005712556425e+00,5.947219793671331134e-01,8.087704691762117593e-01,1.300222483670356588e-01,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04,2.430416306933011255e-04
0.000000000000000000e+00,1.101714964876090476e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059489865067666028e-02,2.327997505173387115e-03,2.831130960387523692e-03,3.185697421949930212e-03,3.420031509223245194e-03,3.871181930065397975e-03,3.702197370960617212e-03,5.415254852334556654e-03,6.093092580143479736e-03,5.461822298199466713e-03,6.360262886173807285e-03,8.926809344918688188e-03,1.152420637166273742e-02,3.912907504960482473e-03,5.026427521739940292e-03,2.410309135351572634e-03,2.610337397401444985e-03,5.947941229930339517e-03,7.130522227939988314e-03,7.755512169858262000e-03,1.274360385375570420e-02,2.700071643852893378e-03,5.896493457858949586e-03,1.126107217685813969e-02,1.343371642157940643e-03,7.021807594809506906e-03,4.782705808965164763e-03,3.358062898396272505e-03,2.608504067699817311e-03,4.578694561066689976e-03,8.374377113619942137e-03,8.522806769030838100e-03,6.581442626169368808e-03,1.732605778097217643e-03,5.487465742178943701e-03,1.138666743397341585e-02,1.218524817833687227e-02,9.135296548015627016e-03,9.758113436042107486e-03,4.717605385269786275e-03,3.975121526076590139e-03,3.884252349047359956e-03,4.517662962271115634e-03,5.083282708375349429e-03,8.510523975554112192e-03,4.650456187739085423e-03,4.824002828371586581e-03,4.936676774207512421e-03,1.920880772902118202e-03,2.248222546368180107e-03,1.702321636895216383e-03,1.732587109493586783e-03,5.302100882020851884e-03,2.773874012291655498e-03,8.942409878612793753e-03,1.906650499987927114e-02,1.829883010854608041e-02,1.562949880572496453e-02,7.111639478834707456e-03,1.708913284470215885e-02,2.316213587784162614e-03,2.205961054163987304e-03,2.119204089822576426e-03,3.096094963527300237e-03,8.618017292514738512e-03,3.677437678962669054e-03,9.588741494156720335e-03,1.244823335474753295e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.199999999999999845e-01,7.275000000000000355e-01,3.750000000000000000e-01,3.549999999999999822e-01,6.650000000000000355e-01,5.600000000000000533e-01,1.975000000000000089e-01,1.925000000000000044e-01,2.174999999999999989e-01,2.899999999999999800e-01,1.174999999999999933e-01,1.650000000000000078e-01,2.474999999999999978e-01,7.750000000000000222e-01,7.974999999999999867e-01,6.674999999999999822e-01,2.700000000000000178e-01,8.800000000000000044e-01,1.625000000000000056e-01,4.000000000000000222e-01,3.975000000000000200e-01,8.974999999999999645e-01,2.200000000000000011e-01,2.200000000000000011e-01,2.250000000000000056e-01,8.525000000000000355e-01,4.400000000000000022e-01,8.699999999999999956e-01,7.624999999999999556e-01,2.600000000000000089e-01,4.074999999999999734e-01,8.249999999999999556e-01,8.525000000000000355e-01,2.750000000000000222e-01,9.500000000000000111e-02,8.125000000000000000e-01,1.074999999999999983e-01,7.449999999999999956e-01,3.549999999999999822e-01,4.124999999999999778e-01,3.599999999999999867e-01,7.225000000000000311e-01,6.075000000000000400e-01,1.774999999999999911e-01,1.174999999999999933e-01,5.775000000000000133e-01,1.300000000000000044e-01,2.750000000000000222e-01,5.574999999999999956e-01,3.524999999999999800e-01,4.050000000000000266e-01,8.750000000000000000e-01,8.149999999999999467e-01,2.849999999999999756e-01,7.499999999999999722e-02,7.249999999999999500e-02,7.249999999999999500e-02,7.249999999999999500e-02,2.949999999999999845e-01,3.150000000000000022e-01,3.800000000000000044e-01,3.649999999999999911e-01,4.699999999999999734e-01,4.724999999999999756e-01,4.749999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.862441329109373100e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-4.670809411911452713e+01,-3.728112557183197850e+01,-2.855661098598149295e+01,-3.622828605691550763e+01,-3.717083006252681798e+01,-3.616056212523655944e+01,-3.586064226045647274e+01,-3.656428921490266504e+01,-3.674624529831005759e+01,-3.684305969677916437e+01,-3.689594096193328454e+01,-3.513456816855836706e+01,-3.678808406487552674e+01,-3.705133305229598761e+01,-3.183157776166281749e+01,-3.306377746167790121e+01,-3.395027730607079519e+01,-3.516261538903935957e+01,-3.578120923972569045e+01,-3.633113438066729373e+01,-3.594847040809860772e+01,-3.695747625500965938e+01,-3.726487002062258824e+01,-2.446458710050455210e+01,-2.913474899094547155e+01,-3.441113158231149782e+01,-2.290317752378627958e+01,-3.442519228424797717e+01,-2.304220984309590747e+01,-3.228653643175658061e+01,-2.269593418746043056e+01,-3.340154427571111739e+01,-2.386899998164291503e+01,-3.506888065312987379e+01,-2.272588813113230799e+01,-3.496964243169457376e+01,-2.263054965356849024e+01,-3.550820217709429727e+01,-2.351635875458485714e+01,-3.101552616791568440e+01,-2.380938990069953576e+01,-3.249997471421080064e+01,-2.301888751967207369e+01,-3.310078470015650964e+01,-2.303343488351620039e+01,-3.347990149811399618e+01,-2.393305706432073166e+01,-3.909620601304870746e+01,-3.138328421396082035e+01,-3.726023001064097429e+01,-3.746985256935071362e+01,-3.767320206998522281e+01,-3.491284788175662612e+01,-3.251271651517437533e+01,-2.661988723041140403e+01,-3.201331776557515951e+01,-3.361610235767391686e+01,-3.142571654269079673e+01,-3.483660200864777323e+01,-3.746287973723157450e+01,-3.763605661530722557e+01,-3.761101090209442788e+01,-3.760691921736074761e+01,-3.728543415801325267e+01,-3.669132478272259590e+01,-3.696103019598803741e+01,-4.733298479731346475e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01
7.726662802125779939e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.624043679907364868e-01,1.279734901389781410e+00,-1.405400638349139308e+00,1.133750065333446244e+00,1.750917831929122093e+00,8.813877516604441409e-01,1.557196441509129059e+00,2.098644778723431248e+00,2.073688437552041464e+00,1.947838247696479508e+00,1.921304885124772488e+00,3.073977197977428411e+00,2.395403344049516381e+00,1.992317705131037675e+00,1.008600473192649560e-01,-1.814449030900214810e-01,5.962052757406712672e-02,1.572078860548283830e+00,1.769814173689530312e+00,2.377678652767032386e+00,5.328368146769317804e-01,9.076139037698890411e-01,1.408833371574022442e+00,3.801806431891572746e+00,3.557920907037990688e+00,1.821047471329221734e+00,1.020971395185250180e-02,1.621784238383828347e+00,8.700964616108581851e-01,-1.100304946201269063e+00,1.910081533489448091e+00,1.203274126826500368e+00,8.703007293482807327e-01,3.160306317091984840e-01,1.762605448517025497e+00,2.867692408058378106e+00,5.544533950491462582e-01,2.730625647231255559e+00,5.773795328691875284e-01,1.173182100051720855e+00,1.747083057341235035e+00,1.848618470986393980e+00,7.082159208313600907e-01,1.702204515569877064e+00,3.370122199605825486e+00,2.759580135956496871e+00,2.774223625689495876e+00,2.202806961676414765e+00,2.222512455891283434e+00,1.189478773418745305e+00,1.550484618321476216e+00,1.222936941300171165e+00,-1.514023183341982159e+00,-2.536881904686568490e+00,1.842987043400596381e+00,3.418112021507743403e+00,4.854326189659432522e+00,3.613491959023919176e+00,3.861959504658557307e+00,1.730297674719514456e+00,1.611603491818889511e+00,1.421046191501293521e+00,1.404830680773345719e+00,1.176577223231752622e+00,2.785373563392394836e-01,4.378395120863362577e-01,5.741293515527141622e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
